InventoryID	LanguageCode	LanguageName	Segment
2469	enf	Forest Enets	l
2469	enf	Forest Enets	r
2469	enf	Forest Enets	tʲ
2469	enf	Forest Enets	dʲ
2469	enf	Forest Enets	tɕ
2469	enf	Forest Enets	sʲ
2469	enf	Forest Enets	ɕ
2469	enf	Forest Enets	nʲ
2469	enf	Forest Enets	j
2469	enf	Forest Enets	k
2469	enf	Forest Enets	g
2469	enf	Forest Enets	x
2469	enf	Forest Enets	ŋ
2469	enf	Forest Enets	ʔ
2469	enf	Forest Enets	i
2469	enf	Forest Enets	e
2469	enf	Forest Enets	ɨ
2469	enf	Forest Enets	ɤ
2469	enf	Forest Enets	u
2469	enf	Forest Enets	o
2469	enf	Forest Enets	ɔ
2469	enf	Forest Enets	ɑ
2470	fry	Frisian (West)	pʰ
2470	fry	Frisian (West)	b
2470	fry	Frisian (West)	tʰ
2470	fry	Frisian (West)	d
2470	fry	Frisian (West)	kʰ
2470	fry	Frisian (West)	g
2470	fry	Frisian (West)	m
2470	fry	Frisian (West)	n
2470	fry	Frisian (West)	ŋ
2470	fry	Frisian (West)	l
2470	fry	Frisian (West)	r
2470	fry	Frisian (West)	f
2470	fry	Frisian (West)	v
2470	fry	Frisian (West)	w
2470	fry	Frisian (West)	s
2470	fry	Frisian (West)	z
2470	fry	Frisian (West)	j
2470	fry	Frisian (West)	x
2470	fry	Frisian (West)	h
2470	fry	Frisian (West)	i
2470	fry	Frisian (West)	iː
2470	fry	Frisian (West)	y
2470	fry	Frisian (West)	yː
2470	fry	Frisian (West)	eː
2470	fry	Frisian (West)	øː
2470	fry	Frisian (West)	ɪ
2470	fry	Frisian (West)	ɛ
2470	fry	Frisian (West)	ɛː
2470	fry	Frisian (West)	a
2470	fry	Frisian (West)	aː
2470	fry	Frisian (West)	ɵ
2470	fry	Frisian (West)	ɔ
2470	fry	Frisian (West)	ɔː
2470	fry	Frisian (West)	ə
2470	fry	Frisian (West)	o
2470	fry	Frisian (West)	oː
2470	fry	Frisian (West)	u
2470	fry	Frisian (West)	uː
2470	fry	Frisian (West)	ai
2470	fry	Frisian (West)	ɛi
2470	fry	Frisian (West)	œi
2470	fry	Frisian (West)	ui
2470	fry	Frisian (West)	au
2470	fry	Frisian (West)	ɔu
2470	fry	Frisian (West)	ou
2470	fry	Frisian (West)	iə
2470	fry	Frisian (West)	yə
2470	fry	Frisian (West)	uə
2470	fry	Frisian (West)	ɪə
2470	fry	Frisian (West)	ɵə
2470	fry	Frisian (West)	oə
2471	tyr	Tay Daeng	tʰ
2471	tyr	Tay Daeng	kʰ
2471	tyr	Tay Daeng	p
2471	tyr	Tay Daeng	t
2471	tyr	Tay Daeng	c
2471	tyr	Tay Daeng	k
2471	tyr	Tay Daeng	ʔ
2471	tyr	Tay Daeng	b
2471	tyr	Tay Daeng	d
2471	tyr	Tay Daeng	m
2471	tyr	Tay Daeng	n
2471	tyr	Tay Daeng	ɲ
2471	tyr	Tay Daeng	ŋ
2471	tyr	Tay Daeng	f
2471	tyr	Tay Daeng	s
2471	tyr	Tay Daeng	h
2471	tyr	Tay Daeng	v
2471	tyr	Tay Daeng	j
2471	tyr	Tay Daeng	l
2471	tyr	Tay Daeng	w
2471	tyr	Tay Daeng	iː
2471	tyr	Tay Daeng	i
2471	tyr	Tay Daeng	ɨː
2471	tyr	Tay Daeng	uː
2471	tyr	Tay Daeng	u
2471	tyr	Tay Daeng	e
2471	tyr	Tay Daeng	əː
2471	tyr	Tay Daeng	o
2471	tyr	Tay Daeng	ɛː
2471	tyr	Tay Daeng	ɔː
2471	tyr	Tay Daeng	ia
2471	tyr	Tay Daeng	ɨa
2471	tyr	Tay Daeng	ua
2471	tyr	Tay Daeng	aː
2471	tyr	Tay Daeng	a
2472	sou	Soutern Tai (Surat)	p
2472	sou	Soutern Tai (Surat)	t
2472	sou	Soutern Tai (Surat)	c
2472	sou	Soutern Tai (Surat)	k
2472	sou	Soutern Tai (Surat)	ʔ
2472	sou	Soutern Tai (Surat)	pʰ
2472	sou	Soutern Tai (Surat)	tʰ
2472	sou	Soutern Tai (Surat)	cʰ
2472	sou	Soutern Tai (Surat)	kʰ
2472	sou	Soutern Tai (Surat)	b
2472	sou	Soutern Tai (Surat)	d
2472	sou	Soutern Tai (Surat)	f
2472	sou	Soutern Tai (Surat)	h
2472	sou	Soutern Tai (Surat)	s
2472	sou	Soutern Tai (Surat)	m
2472	sou	Soutern Tai (Surat)	n
2472	sou	Soutern Tai (Surat)	ŋ
2472	sou	Soutern Tai (Surat)	l
2472	sou	Soutern Tai (Surat)	r
2472	sou	Soutern Tai (Surat)	ʷr
2472	sou	Soutern Tai (Surat)	w
2472	sou	Soutern Tai (Surat)	j
2472	sou	Soutern Tai (Surat)	i
2472	sou	Soutern Tai (Surat)	iː
2472	sou	Soutern Tai (Surat)	ɯ
2472	sou	Soutern Tai (Surat)	u
2472	sou	Soutern Tai (Surat)	e
2472	sou	Soutern Tai (Surat)	ɤ
2472	sou	Soutern Tai (Surat)	o
2472	sou	Soutern Tai (Surat)	ɛ
2472	sou	Soutern Tai (Surat)	a
2472	sou	Soutern Tai (Surat)	ɔ
2472	sou	Soutern Tai (Surat)	ia
2472	sou	Soutern Tai (Surat)	ɯa
2472	sou	Soutern Tai (Surat)	ua
2473	NA	Elfdalian	p
2473	NA	Elfdalian	b
2473	NA	Elfdalian	m
2473	NA	Elfdalian	f
2473	NA	Elfdalian	v
2473	NA	Elfdalian	ð
2473	NA	Elfdalian	t
2473	NA	Elfdalian	d
2473	NA	Elfdalian	n
2473	NA	Elfdalian	r
2473	NA	Elfdalian	s̺
2473	NA	Elfdalian	l
2473	NA	Elfdalian	l̥
2473	NA	Elfdalian	ɽ
2473	NA	Elfdalian	t̺s̺
2473	NA	Elfdalian	d̺z̺
2473	NA	Elfdalian	j
2473	NA	Elfdalian	k
2473	NA	Elfdalian	g
2473	NA	Elfdalian	ɣ
2473	NA	Elfdalian	ŋ
2473	NA	Elfdalian	w
2473	NA	Elfdalian	pː
2473	NA	Elfdalian	bː
2473	NA	Elfdalian	mː
2473	NA	Elfdalian	fː
2473	NA	Elfdalian	tː
2473	NA	Elfdalian	dː
2473	NA	Elfdalian	nː
2473	NA	Elfdalian	rː
2473	NA	Elfdalian	s̺ː
2473	NA	Elfdalian	lː
2473	NA	Elfdalian	l̥ː
2473	NA	Elfdalian	t̺s̺ː
2473	NA	Elfdalian	d̺z̺ː
2473	NA	Elfdalian	kː
2473	NA	Elfdalian	gː
2473	NA	Elfdalian	ɪ
2473	NA	Elfdalian	ɪ̃
2473	NA	Elfdalian	ɛ
2473	NA	Elfdalian	ɛ̃
2473	NA	Elfdalian	æ
2473	NA	Elfdalian	ɐ
2473	NA	Elfdalian	ɐ̃
2473	NA	Elfdalian	ʏ
2473	NA	Elfdalian	ʏ̃
2473	NA	Elfdalian	y
2473	NA	Elfdalian	ỹ
2473	NA	Elfdalian	œ
2473	NA	Elfdalian	œ̃
2473	NA	Elfdalian	o̞
2473	NA	Elfdalian	ɔ̞
2473	NA	Elfdalian	ɔ̞̃
2473	NA	Elfdalian	ɪː
2473	NA	Elfdalian	ɪ̃ː
2473	NA	Elfdalian	ɛː
2473	NA	Elfdalian	ɛ̃ː
2473	NA	Elfdalian	æː
2473	NA	Elfdalian	aː
2473	NA	Elfdalian	ãː
2473	NA	Elfdalian	ʏː
2473	NA	Elfdalian	ʏ̃ː
2473	NA	Elfdalian	yː
2473	NA	Elfdalian	ỹː
2473	NA	Elfdalian	œː
2473	NA	Elfdalian	œ̃ː
2473	NA	Elfdalian	o̞ː
2473	NA	Elfdalian	ɔ̞ː
2473	NA	Elfdalian	ɔ̞̃ː
2473	NA	Elfdalian	ai̯ː
2473	NA	Elfdalian	ãɪ̯ː
2473	NA	Elfdalian	auː
2473	NA	Elfdalian	ɪɛ
2473	NA	Elfdalian	ɪ̃ɛ
2473	NA	Elfdalian	ɪɛː
2473	NA	Elfdalian	ɪ̃ɛː
2473	NA	Elfdalian	uo
2473	NA	Elfdalian	ũo
2473	NA	Elfdalian	uoː
2473	NA	Elfdalian	ũoː
2473	NA	Elfdalian	yœ
2473	NA	Elfdalian	ỹœ
2473	NA	Elfdalian	yœː
2473	NA	Elfdalian	ỹœː
2473	NA	Elfdalian	ɔy̯ː
2473	NA	Elfdalian	i̯uo
2473	NA	Elfdalian	i̯ũo
2474	cde	Nyinpa Cone	p
2474	cde	Nyinpa Cone	pʰ
2474	cde	Nyinpa Cone	b
2474	cde	Nyinpa Cone	ⁿb
2474	cde	Nyinpa Cone	m
2474	cde	Nyinpa Cone	w
2474	cde	Nyinpa Cone	t
2474	cde	Nyinpa Cone	tʰ
2474	cde	Nyinpa Cone	d
2474	cde	Nyinpa Cone	ⁿd
2474	cde	Nyinpa Cone	ts
2474	cde	Nyinpa Cone	tsʰ
2474	cde	Nyinpa Cone	dz
2474	cde	Nyinpa Cone	ⁿdz
2474	cde	Nyinpa Cone	n
2474	cde	Nyinpa Cone	s
2474	cde	Nyinpa Cone	sʰ
2474	cde	Nyinpa Cone	z
2474	cde	Nyinpa Cone	l
2474	cde	Nyinpa Cone	l̥
2474	cde	Nyinpa Cone	tɕ
2474	cde	Nyinpa Cone	tɕʰ
2474	cde	Nyinpa Cone	dʑ
2474	cde	Nyinpa Cone	ⁿdʑ
2474	cde	Nyinpa Cone	ɲ
2474	cde	Nyinpa Cone	ɕ
2474	cde	Nyinpa Cone	ɕʰ
2474	cde	Nyinpa Cone	ʑ
2474	cde	Nyinpa Cone	j
2474	cde	Nyinpa Cone	ʈʂ
2474	cde	Nyinpa Cone	ʈʂʰ
2474	cde	Nyinpa Cone	ɖʐ
2474	cde	Nyinpa Cone	ⁿɖʐ
2474	cde	Nyinpa Cone	ʂ
2474	cde	Nyinpa Cone	ʂʰ
2474	cde	Nyinpa Cone	r
2474	cde	Nyinpa Cone	k
2474	cde	Nyinpa Cone	kʰ
2474	cde	Nyinpa Cone	g
2474	cde	Nyinpa Cone	ⁿg
2474	cde	Nyinpa Cone	ŋ
2474	cde	Nyinpa Cone	x
2474	cde	Nyinpa Cone	xʰ
2474	cde	Nyinpa Cone	ɣ
2474	cde	Nyinpa Cone	h
2474	cde	Nyinpa Cone	ʁ
2474	cde	Nyinpa Cone	i
2474	cde	Nyinpa Cone	iː
2474	cde	Nyinpa Cone	ʉ
2474	cde	Nyinpa Cone	ʉː
2474	cde	Nyinpa Cone	u
2474	cde	Nyinpa Cone	uː
2474	cde	Nyinpa Cone	ɪ
2474	cde	Nyinpa Cone	ɪː
2474	cde	Nyinpa Cone	e
2474	cde	Nyinpa Cone	eː
2474	cde	Nyinpa Cone	o
2474	cde	Nyinpa Cone	oː
2474	cde	Nyinpa Cone	ɛ
2474	cde	Nyinpa Cone	ə
2474	cde	Nyinpa Cone	ɔ
2474	cde	Nyinpa Cone	æ
2474	cde	Nyinpa Cone	ɑ
2474	cde	Nyinpa Cone	ɑː
2474	cde	Nyinpa Cone	ĩː
2474	cde	Nyinpa Cone	ũː
2474	cde	Nyinpa Cone	ẽː
2474	cde	Nyinpa Cone	õː
2474	cde	Nyinpa Cone	ã
2474	cde	Nyinpa Cone	ãː
2475	mns	Northern Mansi (Sośva)	p
2475	mns	Northern Mansi (Sośva)	t̪
2475	mns	Northern Mansi (Sośva)	t̪ʲ
2475	mns	Northern Mansi (Sośva)	k
2475	mns	Northern Mansi (Sośva)	kʷ
2475	mns	Northern Mansi (Sośva)	β
2475	mns	Northern Mansi (Sośva)	j
2475	mns	Northern Mansi (Sośva)	x
2475	mns	Northern Mansi (Sośva)	ɣ
2475	mns	Northern Mansi (Sośva)	xʷ
2475	mns	Northern Mansi (Sośva)	s̪
2475	mns	Northern Mansi (Sośva)	ɕ
2475	mns	Northern Mansi (Sośva)	l̪
2475	mns	Northern Mansi (Sośva)	ʎ̟
2475	mns	Northern Mansi (Sośva)	r
2475	mns	Northern Mansi (Sośva)	m
2475	mns	Northern Mansi (Sośva)	n̪
2475	mns	Northern Mansi (Sośva)	ɲ̟
2475	mns	Northern Mansi (Sośva)	ŋ
2475	mns	Northern Mansi (Sośva)	ŋʷ
2475	mns	Northern Mansi (Sośva)	iː
2475	mns	Northern Mansi (Sośva)	i
2475	mns	Northern Mansi (Sośva)	e
2475	mns	Northern Mansi (Sośva)	eɛ
2475	mns	Northern Mansi (Sośva)	uː
2475	mns	Northern Mansi (Sośva)	u
2475	mns	Northern Mansi (Sośva)	oɔ
2475	mns	Northern Mansi (Sośva)	o
2475	mns	Northern Mansi (Sośva)	ɑː
2475	mns	Northern Mansi (Sośva)	ɐ
2475	mns	Northern Mansi (Sośva)	ə
2476	oss	Iron Ossetic (Ksani)	pʰ
2476	oss	Iron Ossetic (Ksani)	p
2476	oss	Iron Ossetic (Ksani)	b̥
2476	oss	Iron Ossetic (Ksani)	pʼ
2476	oss	Iron Ossetic (Ksani)	f
2476	oss	Iron Ossetic (Ksani)	v
2476	oss	Iron Ossetic (Ksani)	m
2476	oss	Iron Ossetic (Ksani)	t̺ʰ
2476	oss	Iron Ossetic (Ksani)	t̺
2476	oss	Iron Ossetic (Ksani)	d̺̥
2476	oss	Iron Ossetic (Ksani)	t̺ʼ
2476	oss	Iron Ossetic (Ksani)	t̺s̺ʰ
2476	oss	Iron Ossetic (Ksani)	t̺s̺
2476	oss	Iron Ossetic (Ksani)	d̺̥z̺̥
2476	oss	Iron Ossetic (Ksani)	t̺s̺ʼ
2476	oss	Iron Ossetic (Ksani)	s̺
2476	oss	Iron Ossetic (Ksani)	z̺
2476	oss	Iron Ossetic (Ksani)	n̺
2476	oss	Iron Ossetic (Ksani)	r̺
2476	oss	Iron Ossetic (Ksani)	l
2476	oss	Iron Ossetic (Ksani)	kʰ
2476	oss	Iron Ossetic (Ksani)	k
2476	oss	Iron Ossetic (Ksani)	g̊
2476	oss	Iron Ossetic (Ksani)	kʼ
2476	oss	Iron Ossetic (Ksani)	kʰʷ
2476	oss	Iron Ossetic (Ksani)	kʷ
2476	oss	Iron Ossetic (Ksani)	g̊ʷ
2476	oss	Iron Ossetic (Ksani)	kʼʷ
2476	oss	Iron Ossetic (Ksani)	q
2476	oss	Iron Ossetic (Ksani)	χ
2476	oss	Iron Ossetic (Ksani)	ʁ
2476	oss	Iron Ossetic (Ksani)	qʷ
2476	oss	Iron Ossetic (Ksani)	χʷ
2476	oss	Iron Ossetic (Ksani)	ʁʷ
2476	oss	Iron Ossetic (Ksani)	j
2476	oss	Iron Ossetic (Ksani)	w
2476	oss	Iron Ossetic (Ksani)	ʃ
2476	oss	Iron Ossetic (Ksani)	i
2476	oss	Iron Ossetic (Ksani)	u
2476	oss	Iron Ossetic (Ksani)	ɨ̆
2476	oss	Iron Ossetic (Ksani)	e̞
2476	oss	Iron Ossetic (Ksani)	o̞
2476	oss	Iron Ossetic (Ksani)	ɐ̆
2476	oss	Iron Ossetic (Ksani)	ɑ̝̹
2477	sce	Dongxiang	pʰ
2477	sce	Dongxiang	tʰ
2477	sce	Dongxiang	kʰ
2477	sce	Dongxiang	qʰ
2477	sce	Dongxiang	p
2477	sce	Dongxiang	t
2477	sce	Dongxiang	k
2477	sce	Dongxiang	q
2477	sce	Dongxiang	tsʰ
2477	sce	Dongxiang	tʃʰ
2477	sce	Dongxiang	ʈʂʰ
2477	sce	Dongxiang	ts
2477	sce	Dongxiang	tʃ
2477	sce	Dongxiang	ʈʂ
2477	sce	Dongxiang	s
2477	sce	Dongxiang	ʃ
2477	sce	Dongxiang	ʂ
2477	sce	Dongxiang	x
2477	sce	Dongxiang	h
2477	sce	Dongxiang	ʐ
2477	sce	Dongxiang	ʁ
2477	sce	Dongxiang	m
2477	sce	Dongxiang	n
2477	sce	Dongxiang	ŋ
2477	sce	Dongxiang	l
2477	sce	Dongxiang	r
2477	sce	Dongxiang	w
2477	sce	Dongxiang	j
2477	sce	Dongxiang	a
2477	sce	Dongxiang	e
2477	sce	Dongxiang	i
2477	sce	Dongxiang	ɨ
2477	sce	Dongxiang	o
2477	sce	Dongxiang	u
2478	oci	Occitan (Gascon)	p
2478	oci	Occitan (Gascon)	b
2478	oci	Occitan (Gascon)	m
2478	oci	Occitan (Gascon)	f
2478	oci	Occitan (Gascon)	w
2478	oci	Occitan (Gascon)	t̪
2478	oci	Occitan (Gascon)	d̪
2478	oci	Occitan (Gascon)	n̪
2478	oci	Occitan (Gascon)	ts
2478	oci	Occitan (Gascon)	dz
2478	oci	Occitan (Gascon)	s
2478	oci	Occitan (Gascon)	z
2478	oci	Occitan (Gascon)	r
2478	oci	Occitan (Gascon)	ɾ
2478	oci	Occitan (Gascon)	l
2478	oci	Occitan (Gascon)	ʃ
2478	oci	Occitan (Gascon)	ʒ
2478	oci	Occitan (Gascon)	tʲ
2478	oci	Occitan (Gascon)	dʲ
2478	oci	Occitan (Gascon)	ɲ
2478	oci	Occitan (Gascon)	ʎ
2478	oci	Occitan (Gascon)	j
2478	oci	Occitan (Gascon)	k
2478	oci	Occitan (Gascon)	g
2478	oci	Occitan (Gascon)	h
2478	oci	Occitan (Gascon)	kʷ
2478	oci	Occitan (Gascon)	gʷ
2478	oci	Occitan (Gascon)	a
2478	oci	Occitan (Gascon)	ɛ
2478	oci	Occitan (Gascon)	e
2478	oci	Occitan (Gascon)	i
2478	oci	Occitan (Gascon)	ɔ
2478	oci	Occitan (Gascon)	u
2478	oci	Occitan (Gascon)	y
2478	oci	Occitan (Gascon)	ai̯
2478	oci	Occitan (Gascon)	ɛi̯
2478	oci	Occitan (Gascon)	ei̯
2478	oci	Occitan (Gascon)	ɔi̯
2478	oci	Occitan (Gascon)	ui̯
2478	oci	Occitan (Gascon)	yi̯
2478	oci	Occitan (Gascon)	au̯
2478	oci	Occitan (Gascon)	ɛu̯
2478	oci	Occitan (Gascon)	eu̯
2478	oci	Occitan (Gascon)	iu̯
2478	oci	Occitan (Gascon)	ɔu̯
2478	oci	Occitan (Gascon)	ja
2478	oci	Occitan (Gascon)	jɔ
2478	oci	Occitan (Gascon)	je
2478	oci	Occitan (Gascon)	jɛ
2478	oci	Occitan (Gascon)	jɔ
2478	oci	Occitan (Gascon)	ju
2478	oci	Occitan (Gascon)	we
2478	oci	Occitan (Gascon)	wɛ
2478	oci	Occitan (Gascon)	wei̯
2478	oci	Occitan (Gascon)	jau̯
2478	oci	Occitan (Gascon)	jɛi̯
2478	oci	Occitan (Gascon)	jei̯
2478	oci	Occitan (Gascon)	weu̯
2478	oci	Occitan (Gascon)	wɛi̯
2479	pan	Panjabi (Eastern)	k
2479	pan	Panjabi (Eastern)	c
2479	pan	Panjabi (Eastern)	ʈ
2479	pan	Panjabi (Eastern)	t̪
2479	pan	Panjabi (Eastern)	p
2479	pan	Panjabi (Eastern)	kʰ
2479	pan	Panjabi (Eastern)	cʰ
2479	pan	Panjabi (Eastern)	ʈʰ
2479	pan	Panjabi (Eastern)	t̪ʰ
2479	pan	Panjabi (Eastern)	pʰ
2479	pan	Panjabi (Eastern)	g
2479	pan	Panjabi (Eastern)	ɟ
2479	pan	Panjabi (Eastern)	ɖ
2479	pan	Panjabi (Eastern)	d̪
2479	pan	Panjabi (Eastern)	b
2479	pan	Panjabi (Eastern)	ɳ
2479	pan	Panjabi (Eastern)	n̪
2479	pan	Panjabi (Eastern)	m
2479	pan	Panjabi (Eastern)	ɽ
2479	pan	Panjabi (Eastern)	r
2479	pan	Panjabi (Eastern)	ɭ
2479	pan	Panjabi (Eastern)	l
2479	pan	Panjabi (Eastern)	ʃ
2479	pan	Panjabi (Eastern)	s
2479	pan	Panjabi (Eastern)	ɦ
2479	pan	Panjabi (Eastern)	j
2479	pan	Panjabi (Eastern)	w
2479	pan	Panjabi (Eastern)	i
2479	pan	Panjabi (Eastern)	ĩ
2479	pan	Panjabi (Eastern)	u
2479	pan	Panjabi (Eastern)	ũ
2479	pan	Panjabi (Eastern)	ɪ
2479	pan	Panjabi (Eastern)	ʊ
2479	pan	Panjabi (Eastern)	e
2479	pan	Panjabi (Eastern)	ẽ
2479	pan	Panjabi (Eastern)	o
2479	pan	Panjabi (Eastern)	õ
2479	pan	Panjabi (Eastern)	ɛ
2479	pan	Panjabi (Eastern)	ɛ̃
2479	pan	Panjabi (Eastern)	ə
2479	pan	Panjabi (Eastern)	ɔ
2479	pan	Panjabi (Eastern)	ɔ̃
2479	pan	Panjabi (Eastern)	a
2479	pan	Panjabi (Eastern)	ã
2480	ces	Czech (Moravian)	p
2480	ces	Czech (Moravian)	b
2480	ces	Czech (Moravian)	m
2480	ces	Czech (Moravian)	f
2480	ces	Czech (Moravian)	v
2480	ces	Czech (Moravian)	d̺
2480	ces	Czech (Moravian)	t̪
2480	ces	Czech (Moravian)	ts
2480	ces	Czech (Moravian)	n
2480	ces	Czech (Moravian)	s
2480	ces	Czech (Moravian)	z
2480	ces	Czech (Moravian)	r
2480	ces	Czech (Moravian)	r̝
2480	ces	Czech (Moravian)	l
2480	ces	Czech (Moravian)	tʃ
2480	ces	Czech (Moravian)	dʒ
2480	ces	Czech (Moravian)	ʃ
2480	ces	Czech (Moravian)	ʒ
2480	ces	Czech (Moravian)	c
2480	ces	Czech (Moravian)	ɟ
2480	ces	Czech (Moravian)	ɲ
2480	ces	Czech (Moravian)	j
2480	ces	Czech (Moravian)	k
2480	ces	Czech (Moravian)	g
2480	ces	Czech (Moravian)	x
2480	ces	Czech (Moravian)	ɦ
2480	ces	Czech (Moravian)	ʔ
2480	ces	Czech (Moravian)	i
2480	ces	Czech (Moravian)	iː
2480	ces	Czech (Moravian)	ɛ
2480	ces	Czech (Moravian)	ɛː
2480	ces	Czech (Moravian)	ä
2480	ces	Czech (Moravian)	äː
2480	ces	Czech (Moravian)	o
2480	ces	Czech (Moravian)	oː
2480	ces	Czech (Moravian)	u
2480	ces	Czech (Moravian)	uː
2480	ces	Czech (Moravian)	ou̯
2480	ces	Czech (Moravian)	äu̯
2480	ces	Czech (Moravian)	ɛu̯
2481	knd	Konda	p
2481	knd	Konda	b
2481	knd	Konda	t̪
2481	knd	Konda	d̪
2481	knd	Konda	ʈ
2481	knd	Konda	ɖ
2481	knd	Konda	k
2481	knd	Konda	g
2481	knd	Konda	ʔ
2481	knd	Konda	s
2481	knd	Konda	z
2481	knd	Konda	h
2481	knd	Konda	r̥
2481	knd	Konda	r
2481	knd	Konda	ɾ
2481	knd	Konda	ɽ
2481	knd	Konda	m
2481	knd	Konda	n
2481	knd	Konda	ɳ
2481	knd	Konda	ŋ
2481	knd	Konda	l
2481	knd	Konda	w
2481	knd	Konda	j
2481	knd	Konda	i
2481	knd	Konda	iː
2481	knd	Konda	u
2481	knd	Konda	uː
2481	knd	Konda	e
2481	knd	Konda	eː
2481	knd	Konda	o
2481	knd	Konda	oː
2481	knd	Konda	a
2481	knd	Konda	aː
2482	yrk	Tundra Nenets (Central-Eastern)	p
2482	yrk	Tundra Nenets (Central-Eastern)	b
2482	yrk	Tundra Nenets (Central-Eastern)	t
2482	yrk	Tundra Nenets (Central-Eastern)	ð
2482	yrk	Tundra Nenets (Central-Eastern)	k
2482	yrk	Tundra Nenets (Central-Eastern)	pʲ
2482	yrk	Tundra Nenets (Central-Eastern)	bʲ
2482	yrk	Tundra Nenets (Central-Eastern)	tʲ
2482	yrk	Tundra Nenets (Central-Eastern)	dʲ
2482	yrk	Tundra Nenets (Central-Eastern)	ts
2482	yrk	Tundra Nenets (Central-Eastern)	tsʲ
2482	yrk	Tundra Nenets (Central-Eastern)	s
2482	yrk	Tundra Nenets (Central-Eastern)	sʲ
2482	yrk	Tundra Nenets (Central-Eastern)	ʔ
2482	yrk	Tundra Nenets (Central-Eastern)	x
2482	yrk	Tundra Nenets (Central-Eastern)	r
2482	yrk	Tundra Nenets (Central-Eastern)	rʲ
2482	yrk	Tundra Nenets (Central-Eastern)	l
2482	yrk	Tundra Nenets (Central-Eastern)	ʎ
2482	yrk	Tundra Nenets (Central-Eastern)	j
2482	yrk	Tundra Nenets (Central-Eastern)	w
2482	yrk	Tundra Nenets (Central-Eastern)	m
2482	yrk	Tundra Nenets (Central-Eastern)	mʲ
2482	yrk	Tundra Nenets (Central-Eastern)	n
2482	yrk	Tundra Nenets (Central-Eastern)	ɲ
2482	yrk	Tundra Nenets (Central-Eastern)	ŋ
2482	yrk	Tundra Nenets (Central-Eastern)	ɑː
2482	yrk	Tundra Nenets (Central-Eastern)	oː
2482	yrk	Tundra Nenets (Central-Eastern)	u
2482	yrk	Tundra Nenets (Central-Eastern)	uː
2482	yrk	Tundra Nenets (Central-Eastern)	ɤː
2482	yrk	Tundra Nenets (Central-Eastern)	ɨ
2482	yrk	Tundra Nenets (Central-Eastern)	ɨː
2482	yrk	Tundra Nenets (Central-Eastern)	ə
2482	yrk	Tundra Nenets (Central-Eastern)	æː
2483	iii	Nuosu (Black Yi)	pʰ
2483	iii	Nuosu (Black Yi)	p
2483	iii	Nuosu (Black Yi)	ⁿb
2483	iii	Nuosu (Black Yi)	b
2483	iii	Nuosu (Black Yi)	m̥
2483	iii	Nuosu (Black Yi)	m
2483	iii	Nuosu (Black Yi)	f
2483	iii	Nuosu (Black Yi)	v
2483	iii	Nuosu (Black Yi)	tsʰ
2483	iii	Nuosu (Black Yi)	ts
2483	iii	Nuosu (Black Yi)	dz
2483	iii	Nuosu (Black Yi)	ⁿdz
2483	iii	Nuosu (Black Yi)	s
2483	iii	Nuosu (Black Yi)	z
2483	iii	Nuosu (Black Yi)	tʰ
2483	iii	Nuosu (Black Yi)	t
2483	iii	Nuosu (Black Yi)	d
2483	iii	Nuosu (Black Yi)	ⁿd
2483	iii	Nuosu (Black Yi)	n̥
2483	iii	Nuosu (Black Yi)	n
2483	iii	Nuosu (Black Yi)	ɬ
2483	iii	Nuosu (Black Yi)	l
2483	iii	Nuosu (Black Yi)	ʈʂʰ
2483	iii	Nuosu (Black Yi)	ʈʂ
2483	iii	Nuosu (Black Yi)	ɖʐ
2483	iii	Nuosu (Black Yi)	ⁿɖʐ
2483	iii	Nuosu (Black Yi)	ʂ
2483	iii	Nuosu (Black Yi)	ʐ
2483	iii	Nuosu (Black Yi)	tʃʰ
2483	iii	Nuosu (Black Yi)	tʃ
2483	iii	Nuosu (Black Yi)	dʒ
2483	iii	Nuosu (Black Yi)	ⁿdʒ
2483	iii	Nuosu (Black Yi)	ʃ
2483	iii	Nuosu (Black Yi)	ʒ
2483	iii	Nuosu (Black Yi)	tɕʰ
2483	iii	Nuosu (Black Yi)	tɕ
2483	iii	Nuosu (Black Yi)	dʑ
2483	iii	Nuosu (Black Yi)	ⁿdʑ
2483	iii	Nuosu (Black Yi)	ɕ
2483	iii	Nuosu (Black Yi)	ɲ̊
2483	iii	Nuosu (Black Yi)	ɲ
2483	iii	Nuosu (Black Yi)	kʰ
2483	iii	Nuosu (Black Yi)	k
2483	iii	Nuosu (Black Yi)	g
2483	iii	Nuosu (Black Yi)	ⁿg
2483	iii	Nuosu (Black Yi)	x
2483	iii	Nuosu (Black Yi)	ɣ
2483	iii	Nuosu (Black Yi)	ŋ
2483	iii	Nuosu (Black Yi)	h
2483	iii	Nuosu (Black Yi)	m̩
2483	iii	Nuosu (Black Yi)	v̩
2483	iii	Nuosu (Black Yi)	l̩
2483	iii	Nuosu (Black Yi)	ʒ̩
2483	iii	Nuosu (Black Yi)	ɿ
2483	iii	Nuosu (Black Yi)	ɿ̹
2483	iii	Nuosu (Black Yi)	ɿˠ
2483	iii	Nuosu (Black Yi)	ʅ
2483	iii	Nuosu (Black Yi)	ʅ̹
2483	iii	Nuosu (Black Yi)	i
2483	iii	Nuosu (Black Yi)	y
2483	iii	Nuosu (Black Yi)	e
2483	iii	Nuosu (Black Yi)	ø
2483	iii	Nuosu (Black Yi)	ɛ
