ISO	Name	Dialect	Phonemes	Questions	Allophones	ExplanationOfAllophones	FileNames
lmd	Lumun		c		[cː]		
lmd	Lumun		k		[k]		
lmd	Lumun		k		[ɡ]		
lmd	Lumun		k		[kː]		
lmd	Lumun		kʷ		[kʷ]		
lmd	Lumun		kʷ		[ɡʷ]		
lmd	Lumun		kʷ		[kʷː]		
lmd	Lumun		m		[m]		
lmd	Lumun		m		[mː]		
lmd	Lumun		n		[n]		
lmd	Lumun		n		[nː]		
lmd	Lumun		ɲ		[ɲ]		
lmd	Lumun		ɲ		[ɲː]		
lmd	Lumun		ŋ		[ŋ]		
lmd	Lumun		ŋ		[ŋː]		
lmd	Lumun		ŋʷ		[ŋʷ]		
lmd	Lumun		ŋʷ		[ŋʷː]		
lmd	Lumun		l		[l]		
lmd	Lumun		l		[lː]		
lmd	Lumun		r		[r]		
lmd	Lumun		r		[rː]		
lmd	Lumun		ɾ		[ɾ]		
lmd	Lumun		ɾ		[ɾː]		
lmd	Lumun		ɽ				
lmd	Lumun		w				
lmd	Lumun		j				
lmd	Lumun		i				
lmd	Lumun		ə				
lmd	Lumun		u				
lmd	Lumun		ɪ				
lmd	Lumun		ɛ				
lmd	Lumun		a				
lmd	Lumun		ʊ				
lmd	Lumun		ɔ				
lmd	Lumun		˦				
lmd	Lumun		˨				
lmd	Lumun		t̪		[t̪]		
lmd	Lumun		t̪		[t̪ː]		
lmd	Lumun		p		[p]		
lmd	Lumun		p		[b]		
lmd	Lumun		p		[pː]		
lmd	Lumun		iː				
lmd	Lumun		əː				
lmd	Lumun		uː				
lmd	Lumun		ɪː				
lmd	Lumun		aː				
lmd	Lumun		ɛː				
lmd	Lumun		ʊː				
lmd	Lumun		ɔː				
							
acz	Asharon		p		[p]		talodi.pdf
acz	Asharon		p		[b]		
acz	Asharon		t̪		[t̪]		
acz	Asharon		t̪		[d̪ʉ		
acz	Asharon		t		[t]		
acz	Asharon		t		[ɽ]		
acz	Asharon		c		[c]		
acz	Asharon		c		[ɟ]		
acz	Asharon		k		[k]		
acz	Asharon		k		[ɡ]		
acz	Asharon		kʷ		[kʷ]		
acz	Asharon		kʷ		[ɡʷ]		
acz	Asharon		ts				
acz	Asharon		s		[s]		
acz	Asharon		s		[z]		
acz	Asharon		m				
acz	Asharon		n				
acz	Asharon		ɲ				
acz	Asharon		ŋ				
acz	Asharon		ŋʷ				
acz	Asharon		l				
acz	Asharon		r				
acz	Asharon		w				
acz	Asharon		j				
acz	Asharon		i				
acz	Asharon		e				
acz	Asharon		ə				
acz	Asharon		u				
acz	Asharon		o				
acz	Asharon		ɪ				
acz	Asharon		ɛ				
acz	Asharon		a				
acz	Asharon		ʊ				
acz	Asharon		ɔ				
acz	Asharon		iː				
acz	Asharon		eː				
acz	Asharon		əː				
acz	Asharon		uː				
acz	Asharon		oː				
acz	Asharon		ɪː				
acz	Asharon		ɛː				
acz	Asharon		aː				
acz	Asharon		ʊː				
acz	Asharon		ɔː				
acz	Asharon		ɲː				
							
taz	Tocco		p		[p]		talodi.pdf
taz	Tocco		p		[b]		
taz	Tocco		p		[pː]		
taz	Tocco		t̪		[t̪]		
taz	Tocco		t̪		[d̪]		
taz	Tocco		t̪		[t̪ː]		
taz	Tocco		t		[t]		
taz	Tocco		t		[d]		
taz	Tocco		t		[rː]		
taz	Tocco		c		[c]		
taz	Tocco		c		[ɟ]		
taz	Tocco		c		[cː]		
taz	Tocco		k		[k]		
taz	Tocco		k		[ɡ]		
taz	Tocco		k		kː]		
taz	Tocco		m		[m]		
taz	Tocco		m		[mː]		
taz	Tocco		n		[n]		
taz	Tocco		n		[nː]		
taz	Tocco		ɲ		[ɲ]		
taz	Tocco		ɲ		[ɲː]		
taz	Tocco		ŋ		[ŋ]		
taz	Tocco		ŋ		[ŋː]		
taz	Tocco		ŋʷ		[ŋʷ]		
taz	Tocco		ŋʷ		[ŋʷː]		
taz	Tocco		l		[l]		
taz	Tocco		l		[lː]		
taz	Tocco		r		[r]		
taz	Tocco		r		[rː]		
taz	Tocco		ɾ		[ɾ]		
taz	Tocco		ɾ		[ɾː]		
taz	Tocco		w				
taz	Tocco		i				
taz	Tocco		e				
taz	Tocco		ə				
taz	Tocco		u				
taz	Tocco		o				
taz	Tocco		ɪ				
taz	Tocco		ɛ				
taz	Tocco		a				
taz	Tocco		ʊ				
taz	Tocco		ɔ				
taz	Tocco		˦				
taz	Tocco		˨				
taz	Tocco		<j>	in question			
							
dec	Thakik		p				talodi.pdf
dec	Thakik		t̪				
dec	Thakik		t				
dec	Thakik		k				
dec	Thakik		ɸ				
dec	Thakik		s				
dec	Thakik		x				
dec	Thakik		m				
dec	Thakik		n				
dec	Thakik		ŋ				
dec	Thakik		l				
dec	Thakik		r				
dec	Thakik		ɾ				
dec	Thakik		ɽ				
dec	Thakik		w				
dec	Thakik		j				
dec	Thakik		i				
dec	Thakik		e				
dec	Thakik		ə				
dec	Thakik		u				
dec	Thakik		o				
dec	Thakik		ɪ				
dec	Thakik		ɛ				
dec	Thakik		a				
dec	Thakik		ʊ				
dec	Thakik		ɔ				
							
did	Didinga		ɓ				did.pdf
did	Didinga		m				
did	Didinga		w				
did	Didinga		b		[b]		
did	Didinga		b		[p̚]		
did	Didinga		p				
did	Didinga		v				
did	Didinga		mː				
did	Didinga		β				
did	Didinga		d̪				
did	Didinga		t̪				
did	Didinga		t̺	DRM: Resource clearly says that the two anterior coronals are a laminal dental (which is t̪ and is correct in PHOIBLE) and an apical dental (which is the one that needs to be changed).			
did	Didinga		ð		[ð]		
did	Didinga		ð		[θ]		
did	Didinga		ðː				
did	Didinga		ɗ				
did	Didinga		d		[d]		
did	Didinga		d		[t̚]		
did	Didinga		ʈ				
did	Didinga		n				
did	Didinga		nː				
did	Didinga		l				
did	Didinga		lː				
did	Didinga		ɾ				
did	Didinga		r				
did	Didinga		ʄ				
did	Didinga		d̠ʒ		[d̠ʒ]		
did	Didinga		d̠ʒ		[t̠ʃ̚]		
did	Didinga		t̠ʃ				
did	Didinga		ʒ				
did	Didinga		ɲ				
did	Didinga		ɲː				
did	Didinga		j				
did	Didinga		ʝ				
did	Didinga		ɠ				
did	Didinga		ɡ		[ɡ]		
did	Didinga		ɡ		[k̚]		
did	Didinga		k				
did	Didinga		ɣ		[ɣ]		
did	Didinga		ɣ		[x]		
did	Didinga		ŋ				
did	Didinga		ŋː				
did	Didinga		e				
did	Didinga		eː				
did	Didinga		i				
did	Didinga		iː				
did	Didinga		o				
did	Didinga		oː				
did	Didinga		u				
did	Didinga		uː				
did	Didinga		ɛ				
did	Didinga		ɛː				
did	Didinga		ɪ				
did	Didinga		ɪː				
did	Didinga		ɔ				
did	Didinga		ɔː				
did	Didinga		ʊ				
did	Didinga		ʊː				
did	Didinga		a				
did	Didinga		aː				
did	Didinga		˨˦				
did	Didinga		˦˨				
did	Didinga		˦				
did	Didinga		˨				
							
lwo	Luwo		i				lwoian.pdf
lwo	Luwo		eː				
lwo	Luwo		ə				
lwo	Luwo		oː				
lwo	Luwo		u				
lwo	Luwo		ɪ				
lwo	Luwo		ɛ				
lwo	Luwo		ɑ				
lwo	Luwo		ɔ				
lwo	Luwo		ʊ				
lwo	Luwo		˦				
lwo	Luwo		˨				
lwo	Luwo		˧				
lwo	Luwo		b				
lwo	Luwo		c				
lwo	Luwo		d̪				
lwo	Luwo		d				
lwo	Luwo		ɟ				
lwo	Luwo		ɡ				
lwo	Luwo		k				
lwo	Luwo		l				
lwo	Luwo		m				
lwo	Luwo		n				
lwo	Luwo		n̪				
lwo	Luwo		ɲ				
lwo	Luwo		ŋ				
lwo	Luwo		p				
lwo	Luwo		ɾ				
lwo	Luwo		t̪				
lwo	Luwo		t				
lwo	Luwo		j				
lwo	Luwo		w				
							
ach	Acholi		e				lwoian.pdf
ach	Acholi		ɑ				
ach	Acholi		o				
ach	Acholi		u				
ach	Acholi		ɪ				
ach	Acholi		ɛ				
ach	Acholi		b				
ach	Acholi		c				
ach	Acholi		d̪				
ach	Acholi		d				
ach	Acholi		ɡ				
ach	Acholi		ɟ				
ach	Acholi		k				
ach	Acholi		l				
ach	Acholi		m				
ach	Acholi		n				
ach	Acholi		ɲ				
ach	Acholi		ŋ				
ach	Acholi		p				
ach	Acholi		ɾ				
ach	Acholi		t				
ach	Acholi		w				
ach	Acholi		j				
ach	Acholi		˦				
ach	Acholi		˨				
ach	Acholi		˧				
ach	Acholi		ɛ				
ach	Acholi		ɔ				
ach	Acholi		ʊ				
ach	Acholi		ə				
							
bxb	Belanda Boor		i				lwoian.pdf
bxb	Belanda Boor		ɪ				
bxb	Belanda Boor		ɛ				
bxb	Belanda Boor		e				
bxb	Belanda Boor		ɑ				
bxb	Belanda Boor		ə				
bxb	Belanda Boor		o				
bxb	Belanda Boor		ɔ				
bxb	Belanda Boor		u				
bxb	Belanda Boor		ʊ				
bxb	Belanda Boor		b				
bxb	Belanda Boor		c				
bxb	Belanda Boor		d̪				
bxb	Belanda Boor		ɗ				
bxb	Belanda Boor		d				
bxb	Belanda Boor		ɡ				
bxb	Belanda Boor		f				
bxb	Belanda Boor		ɡb				
bxb	Belanda Boor		ɟ				
bxb	Belanda Boor		k				
bxb	Belanda Boor		kp				
bxb	Belanda Boor		l				
bxb	Belanda Boor		m				
bxb	Belanda Boor		mb				
bxb	Belanda Boor		n				
bxb	Belanda Boor		nd				
bxb	Belanda Boor		n̪				
bxb	Belanda Boor		ɲɟ				
bxb	Belanda Boor		ɲ				
bxb	Belanda Boor		ŋ				
bxb	Belanda Boor		ŋmɡb				
bxb	Belanda Boor		ɾ				
bxb	Belanda Boor		t				
bxb	Belanda Boor		w				
bxb	Belanda Boor		j				
bxb	Belanda Boor		˦				
bxb	Belanda Boor		˨				
bxb	Belanda Boor		˧				
							
bvi	Belanda Viri		ɓ				viri.pdf
bvi	Belanda Viri		m				
bvi	Belanda Viri		f				
bvi	Belanda Viri		v				
bvi	Belanda Viri		ɱv				
bvi	Belanda Viri		t				
bvi	Belanda Viri		d				
bvi	Belanda Viri		ɗ				
bvi	Belanda Viri		s				
bvi	Belanda Viri		z				
bvi	Belanda Viri		n				
bvi	Belanda Viri		nd				
bvi	Belanda Viri		nz				
bvi	Belanda Viri		l				
bvi	Belanda Viri		r		[r]		
bvi	Belanda Viri		r		[ɾ]		
bvi	Belanda Viri		d̠ʒ	sounds listed in phonetic inventory, not phoneme inventory, but no comment on what phoneme they are associated with			
bvi	Belanda Viri		c	sounds listed in phonetic inventory, not phoneme inventory, but no comment on what phoneme they are associated with			
bvi	Belanda Viri		ɟ	sounds listed in phonetic inventory, not phoneme inventory, but no comment on what phoneme they are associated with			
bvi	Belanda Viri		ɲɟ				
bvi	Belanda Viri		j				
bvi	Belanda Viri		k				
bvi	Belanda Viri		ɡ				
bvi	Belanda Viri		ŋ				
bvi	Belanda Viri		ŋɡ				
bvi	Belanda Viri		kp				
bvi	Belanda Viri		ɡb				
bvi	Belanda Viri		ŋmɡb				
bvi	Belanda Viri		w				
bvi	Belanda Viri		i				
bvi	Belanda Viri		ɪ				
bvi	Belanda Viri		e				
bvi	Belanda Viri		ɛ				
bvi	Belanda Viri		ɘ				
bvi	Belanda Viri		ɑ				
bvi	Belanda Viri		u				
bvi	Belanda Viri		ʊ				
bvi	Belanda Viri		o				
bvi	Belanda Viri		ɔ				
bvi	Belanda Viri		˨˦				
bvi	Belanda Viri		˦˨				
bvi	Belanda Viri		˦				
bvi	Belanda Viri		˨				
bvi	Belanda Viri		˧				
							
ndz	Ndogo		p				viri.pdf
ndz	Ndogo		t				
ndz	Ndogo		c				
ndz	Ndogo		k				
ndz	Ndogo		kp				
ndz	Ndogo		b				
ndz	Ndogo		d				
ndz	Ndogo		ɟ				
ndz	Ndogo		ɡ				
ndz	Ndogo		ɡb				
ndz	Ndogo		ɓ				
ndz	Ndogo		ɗ				
ndz	Ndogo		m				
ndz	Ndogo		n				
ndz	Ndogo		mb				
ndz	Ndogo		nd				
ndz	Ndogo		ɲɟ				
ndz	Ndogo		nɡ				
ndz	Ndogo		ŋmɡb				
ndz	Ndogo		f				
ndz	Ndogo		s				
ndz	Ndogo		v				
ndz	Ndogo		z				
ndz	Ndogo		ⱱ				
ndz	Ndogo		l				
ndz	Ndogo		r				
ndz	Ndogo		ɾ				
ndz	Ndogo		w				
ndz	Ndogo		j				
ndz	Ndogo		ɪ				
ndz	Ndogo		ɛ				
ndz	Ndogo		a				
ndz	Ndogo		ɔ				
ndz	Ndogo		ʊ				
ndz	Ndogo		˦˨				
ndz	Ndogo		˦				
ndz	Ndogo		˨				
ndz	Ndogo		˧				
							
bde	Bade	Western	p				bde.pdf
bde	Bade	Western	b				
bde	Bade	Western	ɓ				
bde	Bade	Western	f				
bde	Bade	Western	v				
bde	Bade	Western	m				
bde	Bade	Western	t				
bde	Bade	Western	d				
bde	Bade	Western	ɗ				
bde	Bade	Western	s				
bde	Bade	Western	z				
bde	Bade	Western	n				
bde	Bade	Western	r				
bde	Bade	Western	t̠ʃ				
bde	Bade	Western	d̠ʒ				
bde	Bade	Western	ʄ	updated from ʔʲ -- DRM			
bde	Bade	Western	ɗʲ				
bde	Bade	Western	ʃ				
bde	Bade	Western	ɲ				
bde	Bade	Western	j				
bde	Bade	Western	ɮ				
bde	Bade	Western	ɬ				
bde	Bade	Western	l				
bde	Bade	Western	k				
bde	Bade	Western	ɡ				
bde	Bade	Western	ŋ				
bde	Bade	Western	kʷ				
bde	Bade	Western	ɡʷ				
bde	Bade	Western	w				
bde	Bade	Western	ħ				
bde	Bade	Western	ʕ				
bde	Bade	Western	ħʷ				
bde	Bade	Western	ʕʷ				
bde	Bade	Western	i				
bde	Bade	Western	eː				
bde	Bade	Western	ɨ				
bde	Bade	Western	a				
bde	Bade	Western	iː				
bde	Bade	Western	aː				
bde	Bade	Western	u				
bde	Bade	Western	uː				
bde	Bade	Western	oː				
bde	Bade	Western	˨˦				
bde	Bade	Western	˦˨				
bde	Bade	Western	˦				
bde	Bade	Western	˨				
							
fpe	Pichi		p				fpe.pdf
fpe	Pichi		b				
fpe	Pichi		t				
fpe	Pichi		d				
fpe	Pichi		k				
fpe	Pichi		ɡ				
fpe	Pichi		t̠ʃ				
fpe	Pichi		d̠ʒ				
fpe	Pichi		f				
fpe	Pichi		v				
fpe	Pichi		s				
fpe	Pichi		ʃ				
fpe	Pichi		ʁ				
fpe	Pichi		h				
fpe	Pichi		m				
fpe	Pichi		n				
fpe	Pichi		ɲ				
fpe	Pichi		ŋ				
fpe	Pichi		l				
fpe	Pichi		j				
fpe	Pichi		w				
fpe	Pichi		i				
fpe	Pichi		u				
fpe	Pichi		e				
fpe	Pichi		o				
fpe	Pichi		ɛ				
fpe	Pichi		ɔ				
fpe	Pichi		a				
fpe	Pichi		˦				
fpe	Pichi		˨				
							
jit	Jita		p				jit.pdf
jit	Jita		β				
jit	Jita		t				
jit	Jita		d				
jit	Jita		k				
jit	Jita		ɡ				
jit	Jita		f				
jit	Jita		s				
jit	Jita		t̠ʃ				
jit	Jita		d̠ʒ				
jit	Jita		m				
jit	Jita		n				
jit	Jita		mb				
jit	Jita		nd				
jit	Jita		ɲɟ				
jit	Jita		ŋɡ				
jit	Jita		l		[l]		
jit	Jita		l		[ɾ]		
jit	Jita		l		[ɺ]		
jit	Jita		i				
jit	Jita		iː				
jit	Jita		e				
jit	Jita		eː				
jit	Jita		u				
jit	Jita		uː				
jit	Jita		o				
jit	Jita		oː				
jit	Jita		a				
jit	Jita		aː				
jit	Jita		˦				
jit	Jita		˨				
							
dim	Dime		p		[p]		dim.pdf
dim	Dime		p		[pʰ]		
dim	Dime		p		[ɸ]		
dim	Dime		b		[b]		
dim	Dime		b		[β]		
dim	Dime		pʼ				
dim	Dime		f				
dim	Dime		m				
dim	Dime		w				
dim	Dime		t		[t]		
dim	Dime		t		[tʰ]		
dim	Dime		d				
dim	Dime		tʼ				
dim	Dime		ɗ				
dim	Dime		s				
dim	Dime		z				
dim	Dime		ʃ				
dim	Dime		ts				
dim	Dime		n		[n]		
dim	Dime		n		[ɲ]		
dim	Dime		l				
dim	Dime		ɾ				
dim	Dime		ʃ				
dim	Dime		ʒ				
dim	Dime		t̠ʃ				
dim	Dime		d̠ʒ				
dim	Dime		t̠ʃʼ				
dim	Dime		j				
dim	Dime		k		[k]		
dim	Dime		k		[kʰ]		
dim	Dime		ɡ				
dim	Dime		kʼ				
dim	Dime		x				
dim	Dime		ɣ				
dim	Dime		ŋ				
dim	Dime		χ				
dim	Dime		ʁ				
dim	Dime		ʔ				
dim	Dime		h				
dim	Dime		pː				
dim	Dime		bː				
dim	Dime		pʼː				
dim	Dime		fː				
dim	Dime		mː				
dim	Dime		wː				
dim	Dime		tː				
dim	Dime		dː				
dim	Dime		tʼː				
dim	Dime		sː				
dim	Dime		zː				
dim	Dime		ʃː				
dim	Dime		nː				
dim	Dime		lː				
dim	Dime		ʃː				
dim	Dime		ʒː				
dim	Dime		t̠ʃː				
dim	Dime		t̠ʃʼː				
dim	Dime		jː				
dim	Dime		kː				
dim	Dime		ɡː				
dim	Dime		kʼː				
dim	Dime		i				
dim	Dime		e				
dim	Dime		ɛ				
dim	Dime		ɨ				
dim	Dime		ə				
dim	Dime		a				
dim	Dime		u				
dim	Dime		o				
dim	Dime		ɔ				
dim	Dime		iː				
dim	Dime		eː				
dim	Dime		uː				
dim	Dime		oː				
dim	Dime		aː				
dim	Dime		ai				
dim	Dime		oi				
dim	Dime		ei				
dim	Dime		ui				
dim	Dime		˦				
dim	Dime		˨				
							
lto	Lutsootso		p		[p]		lto.pdf
lto	Lutsootso		p		[b]		
lto	Lutsootso		m				
lto	Lutsootso		β				
lto	Lutsootso		f				
lto	Lutsootso		t		[t]		
lto	Lutsootso		t		[d]		
lto	Lutsootso		n				
lto	Lutsootso		l				
lto	Lutsootso		r				
lto	Lutsootso		ɺ				
lto	Lutsootso		s		[s]		
lto	Lutsootso		s		[z]		
lto	Lutsootso		ts				
lto	Lutsootso		ʃ				
lto	Lutsootso		t̠ʃ		[t̠ʃ]		
lto	Lutsootso		t̠ʃ		[d̠ʒ]		
lto	Lutsootso		ɲ				
lto	Lutsootso		ç				
lto	Lutsootso		k		[k]		
lto	Lutsootso		k		[ɡ]		
lto	Lutsootso		ŋ				
lto	Lutsootso		x				
lto	Lutsootso		h				
lto	Lutsootso		i				
lto	Lutsootso		iː				
lto	Lutsootso		e				
lto	Lutsootso		eː				
lto	Lutsootso		a				
lto	Lutsootso		aː				
lto	Lutsootso		u				
lto	Lutsootso		uː				
lto	Lutsootso		o				
lto	Lutsootso		oː				
lto	Lutsootso		˦				
lto	Lutsootso		˨				
							
djm	Jamsay, Dogon		˦				djm.pdf
djm	Jamsay, Dogon		˨				
djm	Jamsay, Dogon		p				
djm	Jamsay, Dogon		b				
djm	Jamsay, Dogon		t̠ʃ				
djm	Jamsay, Dogon		k				
djm	Jamsay, Dogon		b				
djm	Jamsay, Dogon		d				
djm	Jamsay, Dogon		d̠ʒ				
djm	Jamsay, Dogon		ɡ		[ɡ]		
djm	Jamsay, Dogon		ɡ		[ɣ]		
djm	Jamsay, Dogon		m				
djm	Jamsay, Dogon		n				
djm	Jamsay, Dogon		ɲ				
djm	Jamsay, Dogon		ŋ				
djm	Jamsay, Dogon		<f>	loanwords			
djm	Jamsay, Dogon		s				
djm	Jamsay, Dogon		<ʃ>	marɡinal			
djm	Jamsay, Dogon		l				
djm	Jamsay, Dogon		w				
djm	Jamsay, Dogon		r				
djm	Jamsay, Dogon		j				
djm	Jamsay, Dogon		w̃				
djm	Jamsay, Dogon		r̃				
djm	Jamsay, Dogon		j̃				
djm	Jamsay, Dogon		<h>	loanwords			
djm	Jamsay, Dogon		<ʔ>	marɡinal			
djm	Jamsay, Dogon		bː				
djm	Jamsay, Dogon		t̠ʃː				
djm	Jamsay, Dogon		dː				
djm	Jamsay, Dogon		ɡː				
djm	Jamsay, Dogon		d̠ʒː				
djm	Jamsay, Dogon		kː				
djm	Jamsay, Dogon		lː				
djm	Jamsay, Dogon		mː				
djm	Jamsay, Dogon		nː				
djm	Jamsay, Dogon		ŋː				
djm	Jamsay, Dogon		pː				
djm	Jamsay, Dogon		rː				
djm	Jamsay, Dogon		tː				
djm	Jamsay, Dogon		jː				
djm	Jamsay, Dogon		u				
djm	Jamsay, Dogon		o				
djm	Jamsay, Dogon		ɔ				
djm	Jamsay, Dogon		a				
djm	Jamsay, Dogon		ɛ				
djm	Jamsay, Dogon		e				
djm	Jamsay, Dogon		i				
djm	Jamsay, Dogon		uː				
djm	Jamsay, Dogon		oː				
djm	Jamsay, Dogon		ɔː				
djm	Jamsay, Dogon		aː				
djm	Jamsay, Dogon		ɛː				
djm	Jamsay, Dogon		eː				
djm	Jamsay, Dogon		iː				
djm	Jamsay, Dogon		ũː				
djm	Jamsay, Dogon		<õː>	loanwords			
djm	Jamsay, Dogon		ɔ̃ː				
djm	Jamsay, Dogon		ãː				
djm	Jamsay, Dogon		ɛ̃ː				
djm	Jamsay, Dogon		ẽː				
djm	Jamsay, Dogon		ĩː				
							
kam	Kikamba		β		[β]		kam.pdf
kam	Kikamba		β		[b]		
kam	Kikamba		m				
kam	Kikamba		ð				
kam	Kikamba		ɲ				
kam	Kikamba		j				
kam	Kikamba		t		[t]		
kam	Kikamba		t		[d]		
kam	Kikamba		s		[s]		
kam	Kikamba		s		[z]		
kam	Kikamba		l		[l]		
kam	Kikamba		l		[d]		
kam	Kikamba		n				
kam	Kikamba		k		[k]		
kam	Kikamba		k		[ɡ]		
kam	Kikamba		k		[t̠ʃ]		
kam	Kikamba		k		[d̠ʒ]		
kam	Kikamba		ŋ				
kam	Kikamba		w				
kam	Kikamba		ɥ				
kam	Kikamba		i				
kam	Kikamba		e				
kam	Kikamba		ɛ				
kam	Kikamba		a				
kam	Kikamba		u				
kam	Kikamba		o				
kam	Kikamba		ɔ				
kam	Kikamba		iː				
kam	Kikamba		eː				
kam	Kikamba		ɛː				
kam	Kikamba		aː				
kam	Kikamba		uː				
kam	Kikamba		oː				
kam	Kikamba		ɔː				
kam	Kikamba		˥				
kam	Kikamba		˩				
kam	Kikamba		˦				
kam	Kikamba		˨				
							
ksf	Bafia		i				ksf.pdf
ksf	Bafia		e				
ksf	Bafia		ɛ				
ksf	Bafia		ɨ				
ksf	Bafia		ə				
ksf	Bafia		ɜ				
ksf	Bafia		a				
ksf	Bafia		u				
ksf	Bafia		o				
ksf	Bafia		ɔ				
ksf	Bafia		iː				
ksf	Bafia		eː				
ksf	Bafia		ɛː				
ksf	Bafia		ɨː				
ksf	Bafia		əː				
ksf	Bafia		ɜː				
ksf	Bafia		aː				
ksf	Bafia		uː				
ksf	Bafia		oː				
ksf	Bafia		ɔː				
ksf	Bafia		p				
ksf	Bafia		b				
ksf	Bafia		ɓ				
ksf	Bafia		f				
ksf	Bafia		v				
ksf	Bafia		m				
ksf	Bafia		w				
ksf	Bafia		t				
ksf	Bafia		d				
ksf	Bafia		ɗ				
ksf	Bafia		s				
ksf	Bafia		z				
ksf	Bafia		l				
ksf	Bafia		n				
ksf	Bafia		t̠ʃ				
ksf	Bafia		d̠ʒ				
ksf	Bafia		r				
ksf	Bafia		ɲ				
ksf	Bafia		j				
ksf	Bafia		k				
ksf	Bafia		ɡ				
ksf	Bafia		ɣ				
ksf	Bafia		ŋ				
ksf	Bafia		kp				
ksf	Bafia		ɡb				
ksf	Bafia		ʔ				
ksf	Bafia		h				
ksf	Bafia		˨˦				
ksf	Bafia		˦˨				
ksf	Bafia		˦				
ksf	Bafia		˨				
							
laj	Lango		b				laj.pdf
laj	Lango		t̠ʃ				
laj	Lango		d				
laj	Lango		ɡ				
laj	Lango		d̠ʒ				
laj	Lango		k				
laj	Lango		l				
laj	Lango		m				
laj	Lango		n				
laj	Lango		ŋ				
laj	Lango		ɲ				
laj	Lango		p				
laj	Lango		r				
laj	Lango		s				
laj	Lango		t̪		[t̪]		
laj	Lango		t̪		[t]		
laj	Lango		w				
laj	Lango		j				
laj	Lango		z				
laj	Lango		ɔ				
laj	Lango		ɔː				
laj	Lango		o				
laj	Lango		oː				
laj	Lango		ɛ				
laj	Lango		ɛː				
laj	Lango		e				
laj	Lango		eː				
laj	Lango		ɪ				
laj	Lango		ɪː				
laj	Lango		i				
laj	Lango		iː				
laj	Lango		æ				
laj	Lango		æː				
laj	Lango		a				
laj	Lango		aː				
laj	Lango		ʊ				
laj	Lango		ʊː				
laj	Lango		u				
laj	Lango		uː				
laj	Lango		˦				
laj	Lango		˨				
							
lks	Olukisa		i				lks.pdf;lks_donohew.pdf
lks	Olukisa		iː				
lks	Olukisa		e				
lks	Olukisa		eː				
lks	Olukisa		a				
lks	Olukisa		aː				
lks	Olukisa		o				
lks	Olukisa		oː				
lks	Olukisa		u				
lks	Olukisa		uː				
lks	Olukisa		w				
lks	Olukisa		j				
lks	Olukisa		p				
lks	Olukisa		mb				
lks	Olukisa		m				
lks	Olukisa		β				
lks	Olukisa		f				
lks	Olukisa		t				
lks	Olukisa		nd				
lks	Olukisa		n				
lks	Olukisa		ts				
lks	Olukisa		nz				
lks	Olukisa		s				
lks	Olukisa		r				
lks	Olukisa		l				
lks	Olukisa		t̠ʃ				
lks	Olukisa		n̠d̠ʒ				
lks	Olukisa		ʃ				
lks	Olukisa		ɲ				
lks	Olukisa		k				
lks	Olukisa		ŋɡ				
lks	Olukisa		ŋ				
lks	Olukisa		x				
lks	Olukisa		h				
lks	Olukisa		˦				
lks	Olukisa		˨				
lks	Olukisa		˨˦				
lks	Olukisa		˦˨				
							
nuj	Nyole		p				nuj.pdf
nuj	Nyole		t				
nuj	Nyole		t̠ʃ				
nuj	Nyole		k				
nuj	Nyole		j				
nuj	Nyole		i				
nuj	Nyole		ɸ				
nuj	Nyole		s				
nuj	Nyole		x				
nuj	Nyole		e				
nuj	Nyole		a				
nuj	Nyole		o				
nuj	Nyole		u				
nuj	Nyole		b				
nuj	Nyole		d				
nuj	Nyole		d̠ʒ				
nuj	Nyole		ɡ				
nuj	Nyole		β				
nuj	Nyole		l				
nuj	Nyole		r				
nuj	Nyole		w				
nuj	Nyole		m				
nuj	Nyole		n				
nuj	Nyole		ɲ				
nuj	Nyole		ŋ				
nuj	Nyole		mb				
nuj	Nyole		nd				
nuj	Nyole		n̠d̠ʒ				
nuj	Nyole		ŋɡ				
nuj	Nyole		˦				
nuj	Nyole		˨				
nuj	Nyole		iː				
nuj	Nyole		eː				
nuj	Nyole		aː				
nuj	Nyole		oː				
nuj	Nyole		uː				
							
wmw	Kimwani		i				wmw.pdf
wmw	Kimwani		e				
wmw	Kimwani		a				
wmw	Kimwani		u				
wmw	Kimwani		o				
wmw	Kimwani		p				
wmw	Kimwani		b				
wmw	Kimwani		m				
wmw	Kimwani		f				
wmw	Kimwani		v				
wmw	Kimwani		w				
wmw	Kimwani		t				
wmw	Kimwani		d				
wmw	Kimwani		n				
wmw	Kimwani		s				
wmw	Kimwani		z				
wmw	Kimwani		l				
wmw	Kimwani		r				
wmw	Kimwani		ɲ				
wmw	Kimwani		ʃ				
wmw	Kimwani		t̠ʃ				
wmw	Kimwani		d̠ʒ				
wmw	Kimwani		j				
wmw	Kimwani		k				
wmw	Kimwani		ɡ				
wmw	Kimwani		ŋɡ				
							
xkv	Shekgalagari		pʰ				xkv.pdf
xkv	Shekgalagari		p				
xkv	Shekgalagari		b				
xkv	Shekgalagari		m				
xkv	Shekgalagari		kʘ				
xkv	Shekgalagari		tʰ				
xkv	Shekgalagari		t				
xkv	Shekgalagari		d				
xkv	Shekgalagari		n				
xkv	Shekgalagari		kǀ				
xkv	Shekgalagari		r		[ɾ]		
xkv	Shekgalagari		r		[r]		
xkv	Shekgalagari		s				
xkv	Shekgalagari		z				
