InventoryID	Source	LanguageCode	LanguageName	Trump	PhonemeID	GlyphID	Phoneme	Class	CombinedClass	NumOfCombinedGlyphs
830	AA	tfi	tɔfin	1	28725	337	õ	vowel	v-c	2
830	AA	tfi	tɔfin	1	28726	590	ẽ	vowel	v-c	2
830	AA	tfi	tɔfin	1	28727	243	ũ	vowel	v-c	2
830	AA	tfi	tɔfin	1	28728	294	ɲ	consonant	c	1
830	AA	tfi	tɔfin	1	28729	51	d̠ʒ	consonant	c-d-c	3
830	AA	tfi	tɔfin	1	28730	9	u	vowel	v	1
830	AA	tfi	tɔfin	1	28731	30	ɡ	consonant	c	1
830	AA	tfi	tɔfin	1	28732	180	v	consonant	c	1
830	AA	tfi	tɔfin	1	28733	342	ɛ̃	vowel	v-c	2
830	AA	tfi	tɔfin	1	28734	76	ɔ	vowel	v	1
830	AA	tfi	tɔfin	1	28735	229	ɖ	consonant	c	1
830	AA	tfi	tɔfin	1	28736	24	ɛ	vowel	v	1
830	AA	tfi	tɔfin	1	28737	1812	˨˦	tone	t-t	2
830	AA	tfi	tɔfin	1	28738	12	a	vowel	v	1
830	AA	tfi	tɔfin	1	28739	250	ã	vowel	v-c	2
830	AA	tfi	tɔfin	1	28740	45	b	consonant	c	1
830	AA	tfi	tɔfin	1	28741	21	e	vowel	v	1
830	AA	tfi	tɔfin	1	28742	54	d	consonant	c	1
830	AA	tfi	tɔfin	1	28743	231	˧	tone	t	1
830	AA	tfi	tɔfin	1	28744	443	˦	tone	t	1
830	AA	tfi	tɔfin	1	28745	25	i	vowel	v	1
830	AA	tfi	tɔfin	1	28746	442	˨	tone	t	1
830	AA	tfi	tɔfin	1	28747	29	k	consonant	c	1
830	AA	tfi	tɔfin	1	28748	175	f	consonant	c	1
830	AA	tfi	tɔfin	1	28749	33	m	consonant	c	1
830	AA	tfi	tɔfin	1	28750	35	l	consonant	c	1
830	AA	tfi	tɔfin	1	28751	5	o	vowel	v	1
830	AA	tfi	tɔfin	1	28752	39	n	consonant	c	1
830	AA	tfi	tɔfin	1	28753	43	p	consonant	c	1
830	AA	tfi	tɔfin	1	28754	46	s	consonant	c	1
830	AA	tfi	tɔfin	1	28755	1065	kp	consonant	c-c	2
830	AA	tfi	tɔfin	1	28756	49	t̠ʃ	consonant	c-d-c	3
830	AA	tfi	tɔfin	1	28757	52	t	consonant	c	1
830	AA	tfi	tɔfin	1	28758	55	w	consonant	c	1
830	AA	tfi	tɔfin	1	28759	26	h	consonant	c	1
830	AA	tfi	tɔfin	1	28760	116	x	consonant	c	1
830	AA	tfi	tɔfin	1	28761	274	ĩ	vowel	v-c	2
830	AA	tfi	tɔfin	1	28762	48	z	consonant	c	1
830	AA	tfi	tɔfin	1	28763	529	ɔ̃	vowel	v-c	2
831	AA	tem	themne	2	28764	1064	ɡb	consonant	c-c	2
831	AA	tem	themne	2	28765	32	j	consonant	c	1
831	AA	tem	themne	2	28766	227	ʌ	vowel	v	1
831	AA	tem	themne	2	28767	1811	˦˨	tone	t-t	2
831	AA	tem	themne	2	28768	522	θ	consonant	c	1
831	AA	tem	themne	2	28769	14	ŋ	consonant	c	1
831	AA	tem	themne	2	28770	76	ɔ	vowel	v	1
831	AA	tem	themne	2	28771	226	ə	vowel	v	1
831	AA	tem	themne	2	28772	24	ɛ	vowel	v	1
831	AA	tem	themne	2	28773	1812	˨˦	tone	t-t	2
831	AA	tem	themne	2	28774	12	a	vowel	v	1
831	AA	tem	themne	2	28775	45	b	consonant	c	1
831	AA	tem	themne	2	28776	21	e	vowel	v	1
831	AA	tem	themne	2	28777	54	d	consonant	c	1
831	AA	tem	themne	2	28778	443	˦	tone	t	1
831	AA	tem	themne	2	28779	25	i	vowel	v	1
831	AA	tem	themne	2	28780	442	˨	tone	t	1
831	AA	tem	themne	2	28781	29	k	consonant	c	1
831	AA	tem	themne	2	28782	175	f	consonant	c	1
831	AA	tem	themne	2	28783	33	m	consonant	c	1
831	AA	tem	themne	2	28784	35	l	consonant	c	1
831	AA	tem	themne	2	28785	5	o	vowel	v	1
831	AA	tem	themne	2	28786	39	n	consonant	c	1
831	AA	tem	themne	2	28787	43	p	consonant	c	1
831	AA	tem	themne	2	28788	46	s	consonant	c	1
831	AA	tem	themne	2	28789	80	r	consonant	c	1
831	AA	tem	themne	2	28790	9	u	vowel	v	1
831	AA	tem	themne	2	28791	52	t	consonant	c	1
831	AA	tem	themne	2	28792	55	w	consonant	c	1
831	AA	tem	themne	2	28793	26	h	consonant	c	1
832	AA	tik	tikar	1	28794	47	ʃ	consonant	c	1
832	AA	tik	tikar	1	28795	32	j	consonant	c	1
832	AA	tik	tikar	1	28796	1064	ɡb	consonant	c-c	2
832	AA	tik	tikar	1	28797	99	ʒ	consonant	c	1
832	AA	tik	tikar	1	28798	3	ʔ	consonant	c	1
832	AA	tik	tikar	1	28799	6	iː	vowel	v-d	2
832	AA	tik	tikar	1	28800	18	æː	vowel	v-d	2
832	AA	tik	tikar	1	28801	7	aː	vowel	v-d	2
832	AA	tik	tikar	1	28802	294	ɲ	consonant	c	1
832	AA	tik	tikar	1	28803	9	u	vowel	v	1
832	AA	tik	tikar	1	28804	11	eː	vowel	v-d	2
832	AA	tik	tikar	1	28805	30	ɡ	consonant	c	1
832	AA	tik	tikar	1	28806	14	ŋ	consonant	c	1
832	AA	tik	tikar	1	28807	180	v	consonant	c	1
832	AA	tik	tikar	1	28808	15	uː	vowel	v-d	2
832	AA	tik	tikar	1	28809	391	ɓ	consonant	c	1
832	AA	tik	tikar	1	28810	76	ɔ	vowel	v	1
832	AA	tik	tikar	1	28811	393	ɗ	consonant	c	1
832	AA	tik	tikar	1	28812	1811	˦˨	tone	t-t	2
832	AA	tik	tikar	1	28813	24	ɛ	vowel	v	1
832	AA	tik	tikar	1	28814	1812	˨˦	tone	t-t	2
832	AA	tik	tikar	1	28815	10	oː	vowel	v-d	2
832	AA	tik	tikar	1	28816	12	a	vowel	v	1
832	AA	tik	tikar	1	28817	90	ɣ	consonant	c	1
832	AA	tik	tikar	1	28818	45	b	consonant	c	1
832	AA	tik	tikar	1	28819	21	e	vowel	v	1
832	AA	tik	tikar	1	28820	54	d	consonant	c	1
832	AA	tik	tikar	1	28821	231	˧	tone	t	1
832	AA	tik	tikar	1	28822	443	˦	tone	t	1
832	AA	tik	tikar	1	28823	25	i	vowel	v	1
832	AA	tik	tikar	1	28824	442	˨	tone	t	1
832	AA	tik	tikar	1	28825	29	k	consonant	c	1
832	AA	tik	tikar	1	28826	23	æ	vowel	v	1
832	AA	tik	tikar	1	28827	33	m	consonant	c	1
832	AA	tik	tikar	1	28828	35	l	consonant	c	1
832	AA	tik	tikar	1	28829	5	o	vowel	v	1
832	AA	tik	tikar	1	28830	39	n	consonant	c	1
832	AA	tik	tikar	1	28831	43	p	consonant	c	1
832	AA	tik	tikar	1	28832	46	s	consonant	c	1
832	AA	tik	tikar	1	28833	1065	kp	consonant	c-c	2
832	AA	tik	tikar	1	28834	49	t̠ʃ	consonant	c-d-c	3
832	AA	tik	tikar	1	28835	52	t	consonant	c	1
832	AA	tik	tikar	1	28836	55	w	consonant	c	1
832	AA	tik	tikar	1	28837	26	h	consonant	c	1
832	AA	tik	tikar	1	28838	200	ɸ	consonant	c	1
832	AA	tik	tikar	1	28839	48	z	consonant	c	1
833	AA	toq	toposa	1	28840	81	ɪ	vowel	v	1
833	AA	toq	toposa	1	28841	64	ʊ	vowel	v	1
833	AA	toq	toposa	1	28842	294	ɲ	consonant	c	1
833	AA	toq	toposa	1	28843	51	d̠ʒ	consonant	c-d-c	3
833	AA	toq	toposa	1	28844	9	u	vowel	v	1
833	AA	toq	toposa	1	28845	30	ɡ	consonant	c	1
833	AA	toq	toposa	1	28846	14	ŋ	consonant	c	1
833	AA	toq	toposa	1	28847	76	ɔ	vowel	v	1
833	AA	toq	toposa	1	28848	24	ɛ	vowel	v	1
833	AA	toq	toposa	1	28849	12	a	vowel	v	1
833	AA	toq	toposa	1	28850	45	b	consonant	c	1
833	AA	toq	toposa	1	28851	21	e	vowel	v	1
833	AA	toq	toposa	1	28852	54	d	consonant	c	1
833	AA	toq	toposa	1	28853	443	˦	tone	t	1
833	AA	toq	toposa	1	28854	25	i	vowel	v	1
833	AA	toq	toposa	1	28855	29	k	consonant	c	1
833	AA	toq	toposa	1	28856	32	j	consonant	c	1
833	AA	toq	toposa	1	28857	33	m	consonant	c	1
833	AA	toq	toposa	1	28858	35	l	consonant	c	1
833	AA	toq	toposa	1	28859	5	o	vowel	v	1
833	AA	toq	toposa	1	28860	39	n	consonant	c	1
833	AA	toq	toposa	1	28861	43	p	consonant	c	1
833	AA	toq	toposa	1	28862	46	s	consonant	c	1
833	AA	toq	toposa	1	28863	80	r	consonant	c	1
833	AA	toq	toposa	1	28864	49	t̠ʃ	consonant	c-d-c	3
833	AA	toq	toposa	1	28865	52	t	consonant	c	1
833	AA	toq	toposa	1	28866	55	w	consonant	c	1
834	AA	neb	toura	2	28867	1064	ɡb	consonant	c-c	2
834	AA	neb	toura	2	28868	32	j	consonant	c	1
834	AA	neb	toura	2	28869	337	õ	vowel	v-c	2
834	AA	neb	toura	2	28870	77	ɛː	vowel	v-d	2
834	AA	neb	toura	2	28871	590	ẽ	vowel	v-c	2
834	AA	neb	toura	2	28872	243	ũ	vowel	v-c	2
834	AA	neb	toura	2	28873	324	ʊ̃	vowel	v-c	2
834	AA	neb	toura	2	28874	6	iː	vowel	v-d	2
834	AA	neb	toura	2	28875	48	z	consonant	c	1
834	AA	neb	toura	2	28876	71	ɔː	vowel	v-d	2
834	AA	neb	toura	2	28877	7	aː	vowel	v-d	2
834	AA	neb	toura	2	28878	377	kʷ	consonant	c-d	2
834	AA	neb	toura	2	28879	11	eː	vowel	v-d	2
834	AA	neb	toura	2	28880	332	ɪ̃	vowel	v-c	2
834	AA	neb	toura	2	28881	30	ɡ	consonant	c	1
834	AA	neb	toura	2	28882	64	ʊ	vowel	v	1
834	AA	neb	toura	2	28883	14	ŋ	consonant	c	1
834	AA	neb	toura	2	28884	285	ʊː	vowel	v-d	2
834	AA	neb	toura	2	28885	15	uː	vowel	v-d	2
834	AA	neb	toura	2	28886	342	ɛ̃	vowel	v-c	2
834	AA	neb	toura	2	28887	391	ɓ	consonant	c	1
834	AA	neb	toura	2	28888	76	ɔ	vowel	v	1
834	AA	neb	toura	2	28889	173	ɡʷ	consonant	c-d	2
834	AA	neb	toura	2	28890	1811	˦˨	tone	t-t	2
834	AA	neb	toura	2	28891	24	ɛ	vowel	v	1
834	AA	neb	toura	2	28892	1812	˨˦	tone	t-t	2
834	AA	neb	toura	2	28893	10	oː	vowel	v-d	2
834	AA	neb	toura	2	28894	12	a	vowel	v	1
834	AA	neb	toura	2	28895	250	ã	vowel	v-c	2
834	AA	neb	toura	2	28896	45	b	consonant	c	1
834	AA	neb	toura	2	28897	21	e	vowel	v	1
834	AA	neb	toura	2	28898	54	d	consonant	c	1
834	AA	neb	toura	2	28899	175	f	consonant	c	1
834	AA	neb	toura	2	28900	25	i	vowel	v	1
834	AA	neb	toura	2	28901	442	˨	tone	t	1
834	AA	neb	toura	2	28902	29	k	consonant	c	1
834	AA	neb	toura	2	28903	443	˦	tone	t	1
834	AA	neb	toura	2	28904	281	ɪː	vowel	v-d	2
834	AA	neb	toura	2	28905	35	l	consonant	c	1
834	AA	neb	toura	2	28906	5	o	vowel	v	1
834	AA	neb	toura	2	28907	43	p	consonant	c	1
834	AA	neb	toura	2	28908	46	s	consonant	c	1
834	AA	neb	toura	2	28909	1065	kp	consonant	c-c	2
834	AA	neb	toura	2	28910	9	u	vowel	v	1
834	AA	neb	toura	2	28911	52	t	consonant	c	1
834	AA	neb	toura	2	28912	55	w	consonant	c	1
834	AA	neb	toura	2	28913	180	v	consonant	c	1
834	AA	neb	toura	2	28914	274	ĩ	vowel	v-c	2
834	AA	neb	toura	2	28915	81	ɪ	vowel	v	1
834	AA	neb	toura	2	28916	529	ɔ̃	vowel	v-c	2
835	AA	tsp	toussian	1	28917	32	j	consonant	c	1
835	AA	tsp	toussian	1	28918	337	õ	vowel	v-c	2
835	AA	tsp	toussian	1	28919	1064	ɡb	consonant	c-c	2
835	AA	tsp	toussian	1	28920	3	ʔ	consonant	c	1
835	AA	tsp	toussian	1	28921	243	ũ	vowel	v-c	2
835	AA	tsp	toussian	1	28922	590	ẽ	vowel	v-c	2
835	AA	tsp	toussian	1	28923	342	ɛ̃	vowel	v-c	2
835	AA	tsp	toussian	1	28924	76	ɔ	vowel	v	1
835	AA	tsp	toussian	1	28925	1811	˦˨	tone	t-t	2
835	AA	tsp	toussian	1	28926	24	ɛ	vowel	v	1
835	AA	tsp	toussian	1	28927	1812	˨˦	tone	t-t	2
835	AA	tsp	toussian	1	28928	12	a	vowel	v	1
835	AA	tsp	toussian	1	28929	250	ã	vowel	v-c	2
835	AA	tsp	toussian	1	28930	45	b	consonant	c	1
835	AA	tsp	toussian	1	28931	21	e	vowel	v	1
835	AA	tsp	toussian	1	28932	54	d	consonant	c	1
835	AA	tsp	toussian	1	28933	231	˧	tone	t	1
835	AA	tsp	toussian	1	28934	443	˦	tone	t	1
835	AA	tsp	toussian	1	28935	25	i	vowel	v	1
835	AA	tsp	toussian	1	28936	442	˨	tone	t	1
835	AA	tsp	toussian	1	28937	29	k	consonant	c	1
835	AA	tsp	toussian	1	28938	175	f	consonant	c	1
835	AA	tsp	toussian	1	28939	33	m	consonant	c	1
835	AA	tsp	toussian	1	28940	35	l	consonant	c	1
835	AA	tsp	toussian	1	28941	5	o	vowel	v	1
835	AA	tsp	toussian	1	28942	39	n	consonant	c	1
835	AA	tsp	toussian	1	28943	43	p	consonant	c	1
835	AA	tsp	toussian	1	28944	46	s	consonant	c	1
835	AA	tsp	toussian	1	28945	80	r	consonant	c	1
835	AA	tsp	toussian	1	28946	9	u	vowel	v	1
835	AA	tsp	toussian	1	28947	52	t	consonant	c	1
835	AA	tsp	toussian	1	28948	55	w	consonant	c	1
835	AA	tsp	toussian	1	28949	180	v	consonant	c	1
835	AA	tsp	toussian	1	28950	274	ĩ	vowel	v-c	2
835	AA	tsp	toussian	1	28951	529	ɔ̃	vowel	v-c	2
836	AA	vag	vagala	1	28952	1064	ɡb	consonant	c-c	2
836	AA	vag	vagala	1	28953	281	ɪː	vowel	v-d	2
836	AA	vag	vagala	1	28954	64	ʊ	vowel	v	1
836	AA	vag	vagala	1	28955	337	õ	vowel	v-c	2
836	AA	vag	vagala	1	28956	227	ʌ	vowel	v	1
836	AA	vag	vagala	1	28957	77	ɛː	vowel	v-d	2
836	AA	vag	vagala	1	28958	590	ẽ	vowel	v-c	2
836	AA	vag	vagala	1	28959	243	ũ	vowel	v-c	2
836	AA	vag	vagala	1	28960	324	ʊ̃	vowel	v-c	2
836	AA	vag	vagala	1	28961	779	ʌ̃	vowel	v-c	2
836	AA	vag	vagala	1	28962	6	iː	vowel	v-d	2
836	AA	vag	vagala	1	28963	71	ɔː	vowel	v-d	2
836	AA	vag	vagala	1	28964	32	j	consonant	c	1
836	AA	vag	vagala	1	28965	7	aː	vowel	v-d	2
836	AA	vag	vagala	1	28966	80	r	consonant	c	1
836	AA	vag	vagala	1	28967	51	d̠ʒ	consonant	c-d-c	3
836	AA	vag	vagala	1	28968	9	u	vowel	v	1
836	AA	vag	vagala	1	28969	11	eː	vowel	v-d	2
836	AA	vag	vagala	1	28970	332	ɪ̃	vowel	v-c	2
836	AA	vag	vagala	1	28971	30	ɡ	consonant	c	1
836	AA	vag	vagala	1	28972	587	ʌː	vowel	v-d	2
836	AA	vag	vagala	1	28973	14	ŋ	consonant	c	1
836	AA	vag	vagala	1	28974	294	ɲ	consonant	c	1
836	AA	vag	vagala	1	28975	285	ʊː	vowel	v-d	2
836	AA	vag	vagala	1	28976	15	uː	vowel	v-d	2
836	AA	vag	vagala	1	28977	411	ŋm	consonant	c-c	2
836	AA	vag	vagala	1	28978	342	ɛ̃	vowel	v-c	2
836	AA	vag	vagala	1	28979	76	ɔ	vowel	v	1
836	AA	vag	vagala	1	28980	24	ɛ	vowel	v	1
836	AA	vag	vagala	1	28981	10	oː	vowel	v-d	2
836	AA	vag	vagala	1	28982	12	a	vowel	v	1
836	AA	vag	vagala	1	28983	250	ã	vowel	v-c	2
836	AA	vag	vagala	1	28984	45	b	consonant	c	1
836	AA	vag	vagala	1	28985	21	e	vowel	v	1
836	AA	vag	vagala	1	28986	54	d	consonant	c	1
836	AA	vag	vagala	1	28987	175	f	consonant	c	1
836	AA	vag	vagala	1	28988	25	i	vowel	v	1
836	AA	vag	vagala	1	28989	26	h	consonant	c	1
836	AA	vag	vagala	1	28990	29	k	consonant	c	1
836	AA	vag	vagala	1	28991	81	ɪ	vowel	v	1
836	AA	vag	vagala	1	28992	33	m	consonant	c	1
836	AA	vag	vagala	1	28993	35	l	consonant	c	1
836	AA	vag	vagala	1	28994	5	o	vowel	v	1
836	AA	vag	vagala	1	28995	39	n	consonant	c	1
836	AA	vag	vagala	1	28996	43	p	consonant	c	1
836	AA	vag	vagala	1	28997	46	s	consonant	c	1
836	AA	vag	vagala	1	28998	1065	kp	consonant	c-c	2
836	AA	vag	vagala	1	28999	49	t̠ʃ	consonant	c-d-c	3
836	AA	vag	vagala	1	29000	52	t	consonant	c	1
836	AA	vag	vagala	1	29001	55	w	consonant	c	1
836	AA	vag	vagala	1	29002	180	v	consonant	c	1
836	AA	vag	vagala	1	29003	274	ĩ	vowel	v-c	2
836	AA	vag	vagala	1	29004	48	z	consonant	c	1
836	AA	vag	vagala	1	29005	529	ɔ̃	vowel	v-c	2
837	AA	vut	vute	1	29006	1064	ɡb	consonant	c-c	2
837	AA	vut	vute	1	29007	32	j	consonant	c	1
837	AA	vut	vute	1	29008	337	õ	vowel	v-c	2
837	AA	vut	vute	1	29009	6	iː	vowel	v-d	2
837	AA	vut	vute	1	29010	226	ə	vowel	v	1
837	AA	vut	vute	1	29011	590	ẽ	vowel	v-c	2
837	AA	vut	vute	1	29012	565	ə̃	vowel	v-c	2
837	AA	vut	vute	1	29013	241	əː	vowel	v-d	2
837	AA	vut	vute	1	29014	360	n̠d̠ʒ	consonant	c-d-c-d-c	5
837	AA	vut	vute	1	29015	243	ũ	vowel	v-c	2
837	AA	vut	vute	1	29016	180	v	consonant	c	1
837	AA	vut	vute	1	29017	1127	ŋmɡb	consonant	c-c-c-c	4
837	AA	vut	vute	1	29018	1548	ɱv	consonant	c-c	2
837	AA	vut	vute	1	29019	41	nd	consonant	c-c	2
837	AA	vut	vute	1	29020	46	s	consonant	c	1
837	AA	vut	vute	1	29021	71	ɔː	vowel	v-d	2
837	AA	vut	vute	1	29022	7	aː	vowel	v-d	2
837	AA	vut	vute	1	29023	80	r	consonant	c	1
837	AA	vut	vute	1	29024	51	d̠ʒ	consonant	c-d-c	3
837	AA	vut	vute	1	29025	26	h	consonant	c	1
837	AA	vut	vute	1	29026	9	u	vowel	v	1
837	AA	vut	vute	1	29027	11	eː	vowel	v-d	2
837	AA	vut	vute	1	29028	30	ɡ	consonant	c	1
837	AA	vut	vute	1	29029	370	ŋɡ	consonant	c-c	2
837	AA	vut	vute	1	29030	529	ɔ̃	vowel	v-c	2
837	AA	vut	vute	1	29031	175	f	consonant	c	1
837	AA	vut	vute	1	29032	14	ŋ	consonant	c	1
837	AA	vut	vute	1	29033	294	ɲ	consonant	c	1
837	AA	vut	vute	1	29034	15	uː	vowel	v-d	2
837	AA	vut	vute	1	29035	391	ɓ	consonant	c	1
837	AA	vut	vute	1	29036	76	ɔ	vowel	v	1
837	AA	vut	vute	1	29037	393	ɗ	consonant	c	1
837	AA	vut	vute	1	29038	601	ɨ̃	vowel	v-c	2
837	AA	vut	vute	1	29039	1811	˦˨	tone	t-t	2
837	AA	vut	vute	1	29040	1812	˨˦	tone	t-t	2
837	AA	vut	vute	1	29041	10	oː	vowel	v-d	2
837	AA	vut	vute	1	29042	12	a	vowel	v	1
837	AA	vut	vute	1	29043	250	ã	vowel	v-c	2
837	AA	vut	vute	1	29044	45	b	consonant	c	1
837	AA	vut	vute	1	29045	21	e	vowel	v	1
837	AA	vut	vute	1	29046	54	d	consonant	c	1
837	AA	vut	vute	1	29047	231	˧	tone	t	1
837	AA	vut	vute	1	29048	443	˦	tone	t	1
837	AA	vut	vute	1	29049	25	i	vowel	v	1
837	AA	vut	vute	1	29050	442	˨	tone	t	1
837	AA	vut	vute	1	29051	29	k	consonant	c	1
837	AA	vut	vute	1	29052	34	mb	consonant	c-c	2
837	AA	vut	vute	1	29053	33	m	consonant	c	1
837	AA	vut	vute	1	29054	35	l	consonant	c	1
837	AA	vut	vute	1	29055	5	o	vowel	v	1
837	AA	vut	vute	1	29056	39	n	consonant	c	1
837	AA	vut	vute	1	29057	43	p	consonant	c	1
837	AA	vut	vute	1	29058	1065	kp	consonant	c-c	2
837	AA	vut	vute	1	29059	49	t̠ʃ	consonant	c-d-c	3
837	AA	vut	vute	1	29060	52	t	consonant	c	1
837	AA	vut	vute	1	29061	55	w	consonant	c	1
837	AA	vut	vute	1	29062	74	ɨ	vowel	v	1
837	AA	vut	vute	1	29063	274	ĩ	vowel	v-c	2
837	AA	vut	vute	1	29064	82	ɨː	vowel	v-d	2
838	AA	wwa	waama	1	29065	32	j	consonant	c	1
838	AA	wwa	waama	1	29066	217	ũː	vowel	v-c-d	3
838	AA	wwa	waama	1	29067	77	ɛː	vowel	v-d	2
838	AA	wwa	waama	1	29068	747	ɔ̃ː	vowel	v-c-d	3
838	AA	wwa	waama	1	29069	780	ẽː	vowel	v-c-d	3
838	AA	wwa	waama	1	29070	692	ɛ̃ː	vowel	v-c-d	3
838	AA	wwa	waama	1	29071	6	iː	vowel	v-d	2
838	AA	wwa	waama	1	29072	71	ɔː	vowel	v-d	2
838	AA	wwa	waama	1	29073	7	aː	vowel	v-d	2
838	AA	wwa	waama	1	29074	222	ãː	vowel	v-c-d	3
838	AA	wwa	waama	1	29075	250	ã	vowel	v-c	2
838	AA	wwa	waama	1	29076	251	ĩː	vowel	v-c-d	3
838	AA	wwa	waama	1	29077	11	eː	vowel	v-d	2
838	AA	wwa	waama	1	29078	15	uː	vowel	v-d	2
838	AA	wwa	waama	1	29079	342	ɛ̃	vowel	v-c	2
838	AA	wwa	waama	1	29080	76	ɔ	vowel	v	1
838	AA	wwa	waama	1	29081	21	e	vowel	v	1
838	AA	wwa	waama	1	29082	24	ɛ	vowel	v	1
838	AA	wwa	waama	1	29083	10	oː	vowel	v-d	2
838	AA	wwa	waama	1	29084	12	a	vowel	v	1
838	AA	wwa	waama	1	29085	208	c	consonant	c	1
838	AA	wwa	waama	1	29086	45	b	consonant	c	1
838	AA	wwa	waama	1	29087	441	˥	tone	t	1
838	AA	wwa	waama	1	29088	54	d	consonant	c	1
838	AA	wwa	waama	1	29089	443	˦	tone	t	1
838	AA	wwa	waama	1	29090	25	i	vowel	v	1
838	AA	wwa	waama	1	29091	442	˨	tone	t	1
838	AA	wwa	waama	1	29092	29	k	consonant	c	1
838	AA	wwa	waama	1	29093	175	f	consonant	c	1
838	AA	wwa	waama	1	29094	33	m	consonant	c	1
838	AA	wwa	waama	1	29095	5	o	vowel	v	1
838	AA	wwa	waama	1	29096	39	n	consonant	c	1
838	AA	wwa	waama	1	29097	43	p	consonant	c	1
838	AA	wwa	waama	1	29098	46	s	consonant	c	1
838	AA	wwa	waama	1	29099	1065	kp	consonant	c-c	2
838	AA	wwa	waama	1	29100	9	u	vowel	v	1
838	AA	wwa	waama	1	29101	52	t	consonant	c	1
838	AA	wwa	waama	1	29102	55	w	consonant	c	1
838	AA	wwa	waama	1	29103	714	õː	vowel	v-c-d	3
838	AA	wwa	waama	1	29104	274	ĩ	vowel	v-c	2
838	AA	wwa	waama	1	29105	529	ɔ̃	vowel	v-c	2
839	AA	wan	wan	1	29106	1064	ɡb	consonant	c-c	2
839	AA	wan	wan	1	29107	32	j	consonant	c	1
839	AA	wan	wan	1	29108	243	ũ	vowel	v-c	2
839	AA	wan	wan	1	29109	377	kʷ	consonant	c-d	2
839	AA	wan	wan	1	29110	30	ɡ	consonant	c	1
839	AA	wan	wan	1	29111	14	ŋ	consonant	c	1
839	AA	wan	wan	1	29112	250	ã	vowel	v-c	2
839	AA	wan	wan	1	29113	342	ɛ̃	vowel	v-c	2
839	AA	wan	wan	1	29114	391	ɓ	consonant	c	1
839	AA	wan	wan	1	29115	76	ɔ	vowel	v	1
839	AA	wan	wan	1	29116	173	ɡʷ	consonant	c-d	2
839	AA	wan	wan	1	29117	24	ɛ	vowel	v	1
839	AA	wan	wan	1	29118	209	ɟ	consonant	c	1
839	AA	wan	wan	1	29119	12	a	vowel	v	1
839	AA	wan	wan	1	29120	208	c	consonant	c	1
839	AA	wan	wan	1	29121	45	b	consonant	c	1
839	AA	wan	wan	1	29122	21	e	vowel	v	1
839	AA	wan	wan	1	29123	54	d	consonant	c	1
839	AA	wan	wan	1	29124	231	˧	tone	t	1
839	AA	wan	wan	1	29125	443	˦	tone	t	1
839	AA	wan	wan	1	29126	25	i	vowel	v	1
839	AA	wan	wan	1	29127	442	˨	tone	t	1
839	AA	wan	wan	1	29128	29	k	consonant	c	1
839	AA	wan	wan	1	29129	175	f	consonant	c	1
839	AA	wan	wan	1	29130	35	l	consonant	c	1
839	AA	wan	wan	1	29131	5	o	vowel	v	1
839	AA	wan	wan	1	29132	43	p	consonant	c	1
839	AA	wan	wan	1	29133	46	s	consonant	c	1
839	AA	wan	wan	1	29134	1065	kp	consonant	c-c	2
839	AA	wan	wan	1	29135	9	u	vowel	v	1
839	AA	wan	wan	1	29136	52	t	consonant	c	1
839	AA	wan	wan	1	29137	55	w	consonant	c	1
839	AA	wan	wan	1	29138	180	v	consonant	c	1
839	AA	wan	wan	1	29139	274	ĩ	vowel	v-c	2
839	AA	wan	wan	1	29140	48	z	consonant	c	1
839	AA	wan	wan	1	29141	529	ɔ̃	vowel	v-c	2
840	AA	wob	wobé	1	29142	1064	ɡb	consonant	c-c	2
840	AA	wob	wobé	1	29143	64	ʊ	vowel	v	1
840	AA	wob	wobé	1	29144	337	õ	vowel	v-c	2
840	AA	wob	wobé	1	29145	332	ɪ̃	vowel	v-c	2
840	AA	wob	wobé	1	29146	77	ɛː	vowel	v-d	2
840	AA	wob	wobé	1	29147	590	ẽ	vowel	v-c	2
840	AA	wob	wobé	1	29148	243	ũ	vowel	v-c	2
840	AA	wob	wobé	1	29149	440	˧˨	tone	t-t	2
840	AA	wob	wobé	1	29150	6	iː	vowel	v-d	2
840	AA	wob	wobé	1	29151	71	ɔː	vowel	v-d	2
840	AA	wob	wobé	1	29152	32	j	consonant	c	1
840	AA	wob	wobé	1	29153	7	aː	vowel	v-d	2
840	AA	wob	wobé	1	29154	377	kʷ	consonant	c-d	2
840	AA	wob	wobé	1	29155	250	ã	vowel	v-c	2
840	AA	wob	wobé	1	29156	324	ʊ̃	vowel	v-c	2
840	AA	wob	wobé	1	29157	11	eː	vowel	v-d	2
840	AA	wob	wobé	1	29158	285	ʊː	vowel	v-d	2
840	AA	wob	wobé	1	29159	15	uː	vowel	v-d	2
840	AA	wob	wobé	1	29160	342	ɛ̃	vowel	v-c	2
840	AA	wob	wobé	1	29161	76	ɔ	vowel	v	1
840	AA	wob	wobé	1	29162	21	e	vowel	v	1
840	AA	wob	wobé	1	29163	24	ɛ	vowel	v	1
840	AA	wob	wobé	1	29164	470	˨˧	tone	t-t	2
840	AA	wob	wobé	1	29165	209	ɟ	consonant	c	1
840	AA	wob	wobé	1	29166	10	oː	vowel	v-d	2
840	AA	wob	wobé	1	29167	12	a	vowel	v	1
840	AA	wob	wobé	1	29168	208	c	consonant	c	1
840	AA	wob	wobé	1	29169	45	b	consonant	c	1
