InventoryID	Source	LanguageCode	LanguageName	Glottocode	GlottologName	Trump	LanguageFamilyRoot	LanguageFamilyGenus	Country	Area	Population	Latitude	Longitude	Phonemes	Consonants	Tones	Vowels
201	UPSID	aer	ARRERNTE	east2379	Eastern Arrernte	1	aust	Pama-Nyungan	Australia	Pacific	3,820	-23.3583	135.046	30	27	0	3
202	UPSID	aey	AMELE	amel1241	Amele	1	trng	Madang	Papua New Guinea	Pacific	5,300	-5.29126	145.687	20	15	0	5
203	UPSID	agm	ANGAATIHA	anga1290	Angaataha	1	trng	Angan	Papua New Guinea	Pacific	2,100	-7.15012	146.352	21	12	0	9
204	UPSID	agq	AGHEM	aghe1239	Aghem	2	ncon	Bantoid	Cameroon	Africa	26,700	6.38956	10.0807	35	25	0	10
205	UPSID	ahp	AIZI	apro1235	Aproumu Aizi	1	ncon	Kru	Côte d'Ivoire	Africa	6,500	5.20273	-4.52192	33	24	0	9
206	UPSID	aht	AHTNA	ahte1237	Ahtena	1	nadn	Athapaskan	United States	America	35	61.7068	-144.889	35	30	0	5
207	UPSID	ain	AINU	ainu1240	Ainu (Japan)	2	asis	Ainu	Japan	Asia	15	47.2332	142.874	16	11	0	5
208	UPSID	aka	AKAN	akan1250	Akan	3	ncon	Kwa	Ghana	Africa	8,300,000	6.34756	-1.33254	35	21	0	14
209	UPSID	ake	AKAWAIO	akaw1239	Akawaio	2	cari	Cariban	Guyana	America	4,500	6.16277	-60.862	23	13	0	10
210	UPSID	akz	ALABAMA	alab1237	Alabama	2	musk	Muskogean	United States	America	100	30.7674	-94.6285	17	14	0	3
211	UPSID	alc	QAWASQAR	qawa1238	Qawasqar	3	alac	Alacalufan	Chile	America	12	-49.703	-75.3756	19	16	0	3
212	UPSID	ald	ALLADIAN	alla1248	Alladian	2	ncon	Kwa	Côte d'Ivoire	Africa	23,000	5.22371	-4.42647	36	25	0	11
213	UPSID	ale	ALEUT	aleu1260	Aleut	2	eska	Aleut	United States	America	300	52.1228	-174.29	27	24	0	3
214	UPSID	alh	ALAWA	alaw1244	Alawa	2	aust	Maran	Australia	Pacific	18	-15.5458	134.282	26	22	0	4
215	UPSID	als	ALBANIAN	tosk1239	Tosk Albanian	2	ieur	Albanian	Albania	Europe	2,900,000	41.0	20.0	35	28	0	7
216	UPSID	amc	AMAHUACA	amah1246	Amahuaca	3	pano	Panoan	Peru	America	110	-10.2012	-72.3208	22	14	0	8
217	UPSID	ame	AMUESHA	yane1238	Yanesha'	3	arwk	Arawakan	Peru	America	9,830	-10.5454	-75.315	26	23	0	3
218	UPSID	amf	HAMER	hame1242	Hamer-Banna	1	afas	South Omotic	Ethiopia	Africa	42,800	5.06515	36.5176	35	25	0	10
219	UPSID	amh	AMHARIC	amha1245	Amharic	2	afas	Semitic	Ethiopia	Africa	17,400,000	11.7082	39.5435	37	30	0	7
220	UPSID	amo	AMO	amoo1242	Amo	1	ncon	Kainji	Nigeria	Africa	12,300	10.3229	8.65405	35	25	0	10
221	UPSID	amp	ALAMBLAK	alam1246	Alamblak	1	sepr	Sepik Hill	Papua New Guinea	Pacific	1,530	-4.66307	143.316	25	18	0	7
222	UPSID	amu	AMUZGO	guer1243	Guerrero Amuzgo	1	otma	Amuzgoan	Mexico	America	23,000	16.7723	-98.1895	37	25	0	12
223	UPSID	anc	ANGAS	ngas1240	Ngas	2	afas	West Chadic	Nigeria	Africa	400,000	9.32042	9.46146	43	32	0	11
224	UPSID	ano	ANDOKE	ando1256	Andoque	2	saso	Andoke	Colombia	America	370	-0.53751	-72.0869	26	11	0	15
225	UPSID	ant	WESTERN DESERT	anta1253	Antakarinya	2	aust	Pama-Nyungan	Australia	Pacific	50	-27.1152	134.838	20	17	0	3
226	UPSID	apn	APINAYE	apin1244	Apinaye	3	macg	Ge-Kaingang	Brazil	America	1,260	-6.10774	-47.6315	30	13	0	17
227	UPSID	apq	ANDAMANESE	apuc1241	A-Pucikwar	2	anda	Great Andamanese	India	Asia	10	12.241	92.7965	24	16	0	8
228	UPSID	aqc	ARCHI	arch1244	Archi	1	ncau	Lezgic	Russian Federation	Europe	1,200	42.3239	46.8267	91	81	0	10
229	UPSID	arl	ARABELA	arab1268	Arabela	2	zapa	Zaparoan	Peru	America	50	-1.96126	-75.0612	18	11	0	7
230	UPSID	arn	ARAUCANIAN	mapu1245	Mapudungun	3	arcn	Araucanian	Chile	America	200,000	-38.7392	-71.277	26	20	0	6
231	UPSID	arz	ARABIC	egyp1253	Egyptian Arabic	2	afas	Semitic	Egypt	Africa	52,500,000	31.0	31.0	35	27	0	8
232	UPSID	auc	AUCA	waor1240	Waorani	2	saso	Waorani	Ecuador	America	1,650	-1.12312	-76.683	21	11	0	10
233	UPSID	ava	AVAR	avar1256	Avar	1	ncau	Avar-Andic-Tsezic	Russian Federation	Europe	744,000	41.7047	46.558	49	44	0	5
234	UPSID	awn	AWIYA	awng1244	Awngi	3	afas	Central Cushitic	Ethiopia	Africa	500,000	10.9819	36.6916	35	28	0	7
235	UPSID	axb	ABIPON	abip1241	Abipon	2	mgua	Guaicuruan	Argentina	America	Extinct	-29.0	-61.0	20	15	0	5
236	UPSID	azj	AZERBAIJANI	nort2697	North Azerbaijani	1	altc	Turkic	Azerbaijan	Asia	6,100,000	40.9777	46.4737	33	24	0	9
237	UPSID	bak	BASHKIR	bash1264	Bashkir	1	altc	Turkic	Russian Federation	Europe	1,380,000	53.5967	56.5594	38	27	0	11
238	UPSID	bam	BAMBARA	bamb1269	Bambara	2	ncon	Western Mande	Mali	Africa	2,700,000	12.0401	-9.98949	35	21	0	14
239	UPSID	bao	BARASANO	waim1255	Waimaha	3	tucn	Tucanoan	Colombia	America	600	0.30416	-70.1644	23	11	0	12
240	UPSID	bba	BARIBA	baat1238	Baatonum	1	ncon	Gur	Benin	Africa	460,000	9.63186	2.99607	30	18	0	12
241	UPSID	bbc	BATAK	bata1289	Batak Toba	2	anes	Sumatra	Indonesia	Asia	2,000,000	2.35498	99.1761	21	16	0	5
242	UPSID	bbl	BATS	bats1242	Bats	1	ncau	Nakh	Georgia	Asia	3,420	42.1806	45.344	45	35	0	10
243	UPSID	bbo	BOBO-FING	nort2819	Northern Bobo Madare	2	ncon	Western Mande	Burkina Faso	Africa	35,000	12.4182	-4.47538	33	21	0	12
244	UPSID	bca	BAI	cent2004	Central Bai	1	sitb	Bai	China	Asia	800,000	26.1666	99.7052	29	18	0	11
245	UPSID	bcj	BARDI	bard1255	Bardi	1	aust	Nyulnyulan	Australia	Pacific	380	-16.6274	122.906	24	17	0	7
246	UPSID	bcs	KOHUMONO	kohu1244	Kohumono	1	ncon	Cross River	Nigeria	Africa	30,000	5.92596	7.96202	38	28	0	10
247	UPSID	bdl	SAMA	indo1317	Indonesian Bajau	1	anes	Sama-Bajaw	Indonesia	Asia	150,000	-3.68664	122.253	32	26	0	6
248	UPSID	bdy	BANDJALANG	band1339	Bandjalang	1	aust	Pama-Nyungan	Australia	Pacific	10	-28.3458	152.859	16	12	0	4
249	UPSID	bej	BEJA	beja1238	Beja	1	afas	Beja	Sudan	Africa	951,000	17.2436	36.6666	26	21	0	5
250	UPSID	ben	BENGALI	beng1280	Bengali	3	ieur	Indic	Bangladesh	Asia	110,000,000	24.0	90.0	43	29	0	14
251	UPSID	beq	BEEMBE	beem1239	Beembe	2	ncon	Bantoid	Congo	Africa	3,200	-3.95895	14.1	26	16	0	10
252	UPSID	bev	BETE	dalo1238	Daloa Bete	1	ncon	Kru	Côte d'Ivoire	Africa	130,000	6.69281	-6.63944	37	24	0	13
253	UPSID	bib	BISA	biss1248	Bissa	1	ncon	Eastern Mande	Burkina Faso	Africa	350,000	10.4257	-1.67332	24	18	0	6
254	UPSID	bkq	BAKAIRI	baka1277	Bakairi	3	cari	Cariban	Brazil	America	950	-14.2628	-54.7034	29	17	0	12
255	UPSID	blc	BELLA COOLA	bell1243	Bella Coola	1	sali	Bella Coola	Canada	America	20	52.3448	-126.689	31	28	0	3
256	UPSID	bmr	MUINANE	muin1242	Muinane	2	wita	Boran	Colombia	America	150	-0.8652	-72.4249	28	22	0	6
257	UPSID	bom	BIROM	bero1242	Berom	1	ncon	Platoid	Nigeria	Africa	300,000	9.67037	8.81221	29	22	0	7
258	UPSID	bor	BORORO	boro1282	Bororo	2	macg	Bororo	Brazil	America	1,020	-16.6029	-55.2004	20	13	0	7
259	UPSID	brb	BRAO	lave1249	Lave	1	ausa	Bahnaric	Laos	Asia	12,800	14.5994	107.008	31	22	0	9
260	UPSID	bre	BRETON	bret1244	Breton	2	ieur	Celtic	France	Europe	500,000	48.2452	-3.78934	45	25	0	20
261	UPSID	brh	BRAHUI	brah1256	Brahui	1	drav	Northern Dravidian	Pakistan	Asia	2,000,000	28.5347	64.2991	33	24	0	9
262	UPSID	brv	BRUU	west2397	Western Bru	1	ausa	Katuic	Thailand	Asia	20,000	16.4906	104.754	42	20	0	22
263	UPSID	brx	BODO	bodo1269	Bodo (India)	1	sitb	Bodo-Garo	India	Asia	1,540,000	26.7255	89.3332	21	15	0	6
264	UPSID	bsk	BURUSHASKI	buru1296	Burushaski	2	asis	Burushaski	Pakistan	Asia	87,000	36.2161	74.8236	43	38	0	5
265	UPSID	bul	BULGARIAN	bulg1262	Bulgarian	2	ieur	Slavic	Bulgaria	Europe	7,990,000	43.3646	25.047	42	36	0	6
266	UPSID	bvr	BURARRA	bura1267	Burarra	1	aust	Burarran	Australia	Pacific	700	-12.3061	134.365	21	16	0	5
267	UPSID	byx	BAINING	qaqe1238	Qaqet	1	epap	Baining	Papua New Guinea	Pacific	6,350	-4.45258	151.702	22	14	0	8
268	UPSID	bzd	BRIBRI	brib1243	Bribri	1	chib	Talamanca	Costa Rica	America	11,000	9.39794	-83.0539	27	18	0	9
269	UPSID	cad	CADDO	cadd1256	Caddo	1	cadd	Caddoan	United States	America	25	35.1826	-98.2634	23	20	0	3
270	UPSID	cag	ASHUSLAY	niva1238	Nivacle	2	mgua	Matacoan	Paraguay	America	13,700	-22.8557	-61.7606	28	22	0	6
271	UPSID	caq	NICOBARESE	carn1240	Car Nicobarese	1	ausa	Nicobarese	India	Asia	37,000	9.18853	92.7671	25	16	0	9
272	UPSID	car	CARIB	gali1262	Galibi Carib	5	cari	Cariban	Venezuela	America	4,450	5.83772	-56.8323	22	16	0	6
273	UPSID	cbi	CAYAPA	chac1249	Chachi	3	barb	Barbacoan	Ecuador	America	9,500	0.71489	-79.0508	28	24	0	4
274	UPSID	cbn	NYAH KUR	nyah1250	Nyahkur	1	ausa	Monic	Thailand	Asia	1,500	15.8909	101.515	50	26	0	24
275	UPSID	cbv	CACUA	cacu1241	Cacua	2	maku	Cacua-Nukak	Colombia	America	150	0.88778	-69.5659	22	12	0	10
276	UPSID	cdo	FUZHOU	mind1253	Min Dong Chinese	1	sitb	Chinese	China	Asia	8,820,000	26.0	119.5	21	14	0	7
277	UPSID	cha	CHAMORRO	cham1312	Chamorro	2	anes	Chamorro	Guam	Pacific	62,500	14.3307	145.276	26	20	0	6
278	UPSID	chp	CHIPEWYAN	chip1261	Chipewyan	2	nadn	Athapaskan	Canada	America	9,030	58.3637	-110.832	52	38	0	14
279	UPSID	chq	HIGHLAND CHINANTEC	quio1240	Quiotepec Chinantec	1	otma	Chinantecan	Mexico	America	8,000	17.5621	-96.602	41	26	0	15
280	UPSID	chr	CHEROKEE	cher1273	Cherokee	1	iroq	Southern Iroquoian	United States	America	16,400	35.4664	-83.163	17	11	0	6
281	UPSID	chv	CHUVASH	chuv1255	Chuvash	2	altc	Turkic	Russian Federation	Europe	1,640,000	55.487	47.163	30	21	0	9
282	UPSID	cja	CHAM	west2650	Western Cham	2	anes	Malayic	Cambodia	Asia	290,000	12.4771	104.026	32	21	0	11
283	UPSID	cjh	UPPER CHEHALIS	uppe1439	Upper Chehalis	1	sali	Tsamosan	United States	America	No_known_speakers	46.7981	-123.169	34	30	0	4
284	UPSID	cjv	CHUAVE	chua1250	Chuave	1	trng	Chimbu	Papua New Guinea	Pacific	23,100	-6.17824	145.139	17	12	0	5
285	UPSID	ckt	CHUKCHI	chuk1273	Chukot	2	chka	Northern Chukotko-Kamchatkan	Russian Federation	Europe	7,740	68.6436	170.045	22	15	0	7
286	UPSID	cmn	MANDARIN	mand1415	Mandarin Chinese	3	sitb	Chinese	China	Asia	840,000,000	40.0209	116.228	32	25	0	7
287	UPSID	cnh	LAI	haka1240	Haka Chin	1	sitb	Kuki-Chin	Myanmar	Asia	100,000	22.8735	92.8208	52	45	0	7
288	UPSID	cni	CAMPA	asha1243	Ashaninka	3	arwk	Arawakan	Peru	America	26,100	-11.9311	-73.9073	19	15	0	4
289	UPSID	con	COFAN	cofa1242	Cofan	2	chib	Cofán	Ecuador	America	800	0.276675	-77.0643	35	30	0	5
290	UPSID	cou	KONYAGI	wame1240	Wamey	1	ncon	Northern Atlantic	Senegal	Africa	18,400	12.5421	-13.177	46	39	0	7
291	UPSID	cqd	HMONG	chua1256	Chuanqiandian Cluster Miao	1	hmom	Hmong-Mien	China	Asia	1,400,000	22.5638	101.95	56	46	0	10
292	UPSID	crb	ISLAND CARIB	isla1278	Island Carib	2	arwk	Arawakan	Dominica	America	Ancient	14.2906	-61.2395	27	16	0	11
293	UPSID	ctd	TIDDIM CHIN	tedi1235	Tedim Chin	1	sitb	Kuki-Chin	Myanmar	Asia	189,000	23.6079	93.519	26	21	0	5
294	UPSID	ctp	CHATINO	west2644	Western Highland Chatino	1	otma	Zapotecan	Mexico	America	12,000	16.2495	-97.3244	25	16	0	9
295	UPSID	cub	CUBEO	cube1242	Cubeo	2	tucn	Tucanoan	Colombia	America	6,650	1.32382	-70.1939	23	11	0	12
296	UPSID	cyb	CAYUVAVA	cayu1262	Cayubaba	2	saso	Cayuvava	Bolivia	America	No_known_speakers	-13.2482	-65.4822	33	17	0	16
297	UPSID	daa	DANGALEAT	dang1274	Dangaleat	1	afas	East Chadic	Chad	Africa	45,000	12.1517	18.385	28	21	0	7
298	UPSID	daf	DAN	dann1241	Dan	2	ncon	Eastern Mande	Côte d'Ivoire	Africa	800,000	7.22812	-8.24535	39	19	0	20
299	UPSID	dag	DAGBANI	dagb1246	Dagbani	2	ncon	Gur	Ghana	Africa	800,000	9.64745	-0.43227	29	23	0	6
300	UPSID	daj	DAJU	darf1239	Dar Fur Daju	1	nsah	Daju	Sudan	Africa	80,000	12.2598	25.3127	30	24	0	6
301	UPSID	dal	DAHALO	daha1245	Dahalo	1	afas	Southern Cushitic	Kenya	Africa	400	-2.1843	40.37	59	54	0	5
302	UPSID	dap	DAFLA	nisi1239	Nisi (India)	2	sitb	Tani	India	Asia	261,000	27.3708	93.1284	24	15	0	9
303	UPSID	dbl	DYIRBAL	dyir1250	Dyirbal	1	aust	Pama-Nyungan	Australia	Pacific	40	-17.4516	145.544	16	13	0	3
304	UPSID	deu	GERMAN	stan1295	Standard German	2	ieur	Germanic	Germany	Europe	75,300,000	48.649	12.4676	41	22	0	19
305	UPSID	dif	DIYARI	dier1241	Dieri	1	aust	Pama-Nyungan	Australia	Pacific	Extinct	-28.1667	138.0	25	22	0	3
306	UPSID	dih	DIEGUENO	kumi1248	Kumiai	2	hoka	Yuman	Mexico	America	220	32.5153	-116.609	34	25	0	9
307	UPSID	dip	DINKA	nort2815	Northeastern Dinka	1	nsah	Nilotic	Sudan	Africa	320,000	9.27995	31.8392	32	19	0	13
308	UPSID	dni	DANI	lowe1415	Lower Grand Valley Dani	1	trng	Dani	Indonesia	Asia	20,000	-4.25684	138.992	24	12	0	12
309	UPSID	doc	KAM	nort2735	Northern Dong	1	taik	Kam-Tai	China	Asia	463,000	26.9944	109.204	27	20	0	7
310	UPSID	dow	DOAYO	doya1240	Doyayo	1	ncon	Adamawa	Cameroon	Africa	18,000	8.68604	13.0768	34	22	0	12
311	UPSID	dru	RUKAI	ruka1240	Rukai	1	anes	Tsouic	Taiwan	Asia	10,500	22.7738	120.844	27	23	0	4
312	UPSID	dta	DAGUR	daur1238	Daur	1	altc	Mongolic	China	Asia	96,100	48.0	124.0	29	22	0	7
313	UPSID	dts	DOGON	toro1252	Toro So Dogon	1	ncon	Dogon	Mali	Africa	50,000	14.4075	-3.10006	28	16	0	12
314	UPSID	duj	YOLNGU	dhuw1249	Dhuwal	1	aust	Pama-Nyungan	Australia	Pacific	3,650	-12.7825	136.008	23	20	0	3
315	UPSID	dyo	DIOLA	jola1263	Jola-Fonyi	1	ncon	Northern Atlantic	Senegal	Africa	340,000	12.7575	-15.7355	29	19	0	10
316	UPSID	efi	EFIK	efik1245	Efik	1	ncon	Cross River	Nigeria	Africa	400,000	4.89379	8.38121	20	13	0	7
317	UPSID	ekg	EKARI	ekar1243	Ekari	1	trng	Wissel Lakes-Kemandoga	Indonesia	Asia	100,000	-3.88974	136.018	15	10	0	5
318	UPSID	ell	GREEK	mode1248	Modern Greek (1453-)	2	ieur	Greek	Greece	Europe	10,700,000	42.3224	24.8699	26	21	0	5
319	UPSID	ess	YUPIK	cent2128	Central Siberian Yupik	1	eska	Eskimo	United States	America	830	63.4308	-170.272	36	32	0	4
320	UPSID	etu	EJAGHAM	ejag1239	Ejagham	2	ncon	Bantoid	Nigeria	Africa	67,300	5.54442	8.90959	27	20	0	7
321	UPSID	eus	BASQUE	basq1248	Basque	2	basq	Basque	Spain	Europe	580,000	43.2787	-1.31622	28	23	0	5
322	UPSID	eve	EVEN	even1260	Even	2	altc	Tungusic	Russian Federation	Europe	7,170	70.6687	130.914	27	17	0	10
323	UPSID	ewe	EWE	ewee1241	Ewe	2	ncon	Kwa	Ghana	Africa	2,250,000	6.46061	0.814975	40	26	0	14
324	UPSID	ewo	EWONDO	ewon1239	Ewondo	1	ncon	Bantoid	Cameroon	Africa	578,000	11.9365	4.21141	34	26	0	8
325	UPSID	eya	EYAK	eyak1241	Eyak	1	nadn	Eyak	United States	America	No_known_speakers	60.4232	-144.762	45	32	0	13
326	UPSID	faa	FASU	fasu1242	Fasu	1	trng	Fasu	Papua New Guinea	Pacific	1,200	-6.62687	143.284	21	11	0	10
327	UPSID	fia	NUBIAN	nobi1240	Nobiin	2	nsah	Nubian	Sudan	Africa	295,000	22.8142	31.8376	21	16	0	5
328	UPSID	fij	FIJIAN	fiji1243	Fijian	1	anes	Oceanic	Fiji	Pacific	330,000	-18.0	178.33	30	19	0	11
329	UPSID	fin	FINNISH	finn1318	Finnish	2	urlc	Finnic	Finland	Europe	4,700,000	64.7628	25.5577	25	17	0	8
330	UPSID	fmp	FE?FE?	fefe1239	Fe'fe'	1	ncon	Bantoid	Cameroon	Africa	124,000	5.18158	10.1442	25	17	0	8
331	UPSID	fra	FRENCH	stan1290	Standard French	2	ieur	Romance	France	Europe	53,200,000	48.0	2.0	37	21	0	16
332	UPSID	fun	IATE	fuln1247	Fulnio	2	macg	Yatê	Brazil	America	2,930	-9.02591	-37.1402	30	18	0	12
333	UPSID	fvr	FUR	furr1244	Fur	1	nsah	Fur	Sudan	Africa	500,000	12.0455	23.6401	30	19	0	11
334	UPSID	fwa	PO-AI	fwai1237	Fwai	1	anes	Oceanic	New Caledonia	Pacific	1,130	-20.6873	164.901	35	19	0	16
335	UPSID	gaa	GA	gaaa1244	Ga	2	ncon	Kwa	Ghana	Africa	600,000	5.65488	-0.18598	41	29	0	12
336	UPSID	gaj	GADSUP	gads1258	Gadsup	2	trng	Eastern Highlands	Papua New Guinea	Pacific	22,100	-6.31631	145.997	15	9	0	6
337	UPSID	gbc	GARAWA	gara1261	Garawa	1	aust	Garrwan	Australia	Pacific	110	-17.4504	137.72	22	19	0	3
338	UPSID	gbp	GBEYA	gbay1287	Gbaya-Bossangoa	2	ncon	Ubangi	Central African Republic	Africa	200,000	6.61896	17.645	43	31	0	12
339	UPSID	gbr	GWARI	gbag1258	Gbagyi	1	ncon	Nupoid	Nigeria	Africa	700,000	9.29842	6.90495	26	20	0	6
340	UPSID	gio	GELAO	gela1261	Gelao	1	taik	Kadai	China	Asia	3,000	26.1545	106.235	43	31	0	12
341	UPSID	gld	NANAI	nana1257	Nanai	1	altc	Tungusic	Russian Federation	Europe	3,890	48.4343	134.797	24	18	0	6
342	UPSID	gle	IRISH	iris1253	Irish	2	ieur	Celtic	Ireland	Europe	260,000	53.2186	-7.61509	69	45	0	24
343	UPSID	gmo	KULLO	gamo1244	Gamo-Gofa-Dawro	2	afas	North Omotic	Ethiopia	Africa	400000			29	24	0	5
344	UPSID	guc	GUAJIRO	wayu1243	Wayuu	3	arwk	Arawakan	Colombia	America	135,000	10.2252	-71.8101	26	14	0	12
345	UPSID	gug	GUARANI	para1311	Paraguayan Guarani	3	tupi	Tupi-Guaraní	Paraguay	America	4,650,000	-25.6055	-57.0882	36	24	0	12
346	UPSID	guh	GUAHIBO	guah1255	Guahibo	2	guah	Guahiban	Colombia	America	23,000	5.81736	-68.9839	29	17	0	12
347	UPSID	gum	GUAMBIANO	guam1248	Guambiano	2	barb	Barbacoan	Colombia	America	23,500	2.55849	-76.582	24	18	0	6
348	UPSID	guq	ACHE	ache1246	Ache	2	tupi	Tupi-Guaraní	Paraguay	America	1,360	-25.5865	-56.4697	21	11	0	10
349	UPSID	gvn	GUGU-YALANDYI	kuku1273	Kuku-Yalanji	1	aust	Pama-Nyungan	Australia	Pacific	240	-16.0036	145.188	16	13	0	3
350	UPSID	hak	HAKKA	hakk1236	Hakka Chinese	2	sitb	Chinese	China	Asia	25,700,000	25.0	116.0	22	16	0	6
351	UPSID	hau	HAUSA	haus1257	Hausa	2	afas	West Chadic	Nigeria	Africa	18,500,000	11.1513	8.7804	38	31	0	7
352	UPSID	haw	HAWAIIAN	hawa1245	Hawaiian	2	anes	Oceanic	United States	America	1,000	19.6297	-155.43	13	8	0	5
353	UPSID	hdn	HAIDA	nort2938	Northern Haida	2	nadn	Haida	Canada	America	30	54.6931	-132.465	49	46	0	3
354	UPSID	hin	HINDI-URDU	hind1269	Hindi	3	ieur	Indic	India	Asia	180,000,000	25.0	77.0	61	40	0	21
355	UPSID	hix	HIXKARYANA	hixk1239	Hixkaryana	2	cari	Cariban	Brazil	America	600	-0.16265	-58.8015	23	18	0	5
356	UPSID	hop	HOPI	hopi1249	Hopi	2	utaz	Hopi	United States	America	5,260	35.7653	-110.535	28	22	0	6
357	UPSID	hts	HADZA	hadz1240	Hadza	1	khoi	Hadza	Tanzania	Africa	800	-3.83115	35.0458	62	57	0	5
358	UPSID	hun	HUNGARIAN	hung1274	Hungarian	2	urlc	Ugric	Hungary	Europe	9,550,000	46.9069	19.6555	40	26	0	14
359	UPSID	hup	HUPA	hupa1239	Hupa	2	nadn	Athapaskan	United States	America	8	41.0982	-123.68	35	28	0	7
360	UPSID	hus	HUASTECO	huas1242	Huastec	2	maya	Mayan	Mexico	America	121750	21.6153	-98.5028	26	21	0	5
361	UPSID	huv	HUAVE	sanm1287	San Mateo Del Mar Huave	2	huav	Huavean	Mexico	America	12,000	16.2129	-95.0077	29	23	0	6
362	UPSID	hye	ARMENIAN	nucl1235	Nuclear Armenian	2	ieur	Armenian	Armenia	Asia	3,140,000	40.0	45.0	36	30	0	6
363	UPSID	iai	IAI	iaai1238	Iaai	2	anes	Oceanic	New Caledonia	Pacific	1,560	-20.6301	166.59	52	36	0	16
364	UPSID	iba	IBAN	iban1264	Iban	1	anes	Malayic	Malaysia	Asia	658,000	2.09041	112.934	25	19	0	6
365	UPSID	ibo	IGBO	nucl1417	Nuclear Igbo	2	ncon	Igboid	Nigeria	Africa	18,000,000	4.62705	7.23441	59	43	0	16
366	UPSID	ign	MOXO	igna1246	Ignaciano	3	arwk	Arawakan	Bolivia	America	4,500	-15.1188	-65.3993	25	21	0	4
367	UPSID	ijc	KOLOKUMA IJO	izon1238	Izon	1	ncon	Ijoid	Nigeria	Africa	1,000,000	5.17986	5.51702	37	19	0	18
368	UPSID	ikx	IK	ikkk1242	Ik	1	nsah	Kuliak	Uganda	Africa	10,000	3.61407	34.2507	44	31	0	13
369	UPSID	irh	IRARUTU	irar1238	Irarutu	1	anes	South Halmahera - West New Guinea	Indonesia	Asia	4,000	-2.94438	133.586	19	12	0	7
370	UPSID	irk	IRAQW	iraq1241	Iraqw	2	afas	Southern Cushitic	Tanzania	Africa	462,000	-4.19948	35.2939	45	33	0	12
371	UPSID	irn	IRANXE	iran1263	Irantxe	2	arwk	Arawakan	Brazil	America	190	-12.7178	-57.9806	39	21	0	18
372	UPSID	iso	ISOKO	isok1239	Isoko	1	ncon	Edoid	Nigeria	Africa	423,000	5.52889	6.24682	37	28	0	9
373	UPSID	itl	ITELMEN	itel1242	Itelmen	1	chka	Southern Chukotko-Kamchatkan	Russian Federation	Europe	380	56.7798	156.906	32	27	0	5
374	UPSID	ito	ITONAMA	iton1250	Itonama	3	saso	Itonama	Bolivia	America	10	-12.8043	-64.3575	25	19	0	6
375	UPSID	ium	MIEN	iumi1238	Iu Mien	2	hmom	Hmong-Mien	China	Asia	383,000	20.83	101.17	41	33	0	8
376	UPSID	ivv	IVATAN	ivat1242	Ivatan	1	anes	Northern Philippines	Philippines	Asia	35,000	20.3848	121.975	23	19	0	4
377	UPSID	iwm	IWAM	iwam1256	Iwam	1	sepr	Upper Sepik	Papua New Guinea	Pacific	3,000	-4.27346	141.817	17	11	0	6
378	UPSID	jac	JACALTEC	popt1235	Popti'	1	maya	Mayan	Guatemala	America	11,000	15.6609	-91.6633	32	27	0	5
379	UPSID	jao	YANYPHA	yany1243	Yanyuwa	1	aust	Pama-Nyungan	Australia	Pacific	52	-15.7621	136.055	32	29	0	3
380	UPSID	jav	JAVANESE	java1254	Javanese	3	anes	Javanese	Indonesia	Asia	84,300,000	-0.572307	110.885	29	21	0	8
381	UPSID	jeb	JEBERO	jebe1250	Jebero	2	cahu	Cahuapanan	Peru	America	2,500	-5.40317	-76.4103	23	19	0	4
382	UPSID	jic	TOL	toll1241	Tol	1	cais	Tol	Honduras	America	350	14.6686	-87.0372	28	22	0	6
383	UPSID	jiv	JIVARO	shua1257	Shuar	3	jiva	Jivaroan	Ecuador	America	46,700	-3.45136	-78.1892	23	15	0	8
384	UPSID	jpn	JAPANESE	nucl1643	Nuclear Japanese	2	japo	Japanese	Japan	Asia	121,000,000	35.0	135.0	20	15	0	5
385	UPSID	jqr	JAQARU	jaqa1244	Jaqaru	2	ayma	Aymaran	Peru	America	740	-12.8823	-75.8958	39	36	0	3
386	UPSID	jru	JAPRERIA	japr1238	Japreria	2	cari	Cariban	Venezuela	America	95	10.5523	-72.7101	24	12	0	12
387	UPSID	kac	JINGPHO	kach1280	Kachin	1	sitb	Jinghpo	Myanmar	Asia	900,000	25.4634	97.3278	30	25	0	5
388	UPSID	kal	INUIT	kala1399	Kalaallisut	2	eska	Eskimo	Greenland	America	47,800	69.3761	-52.864	22	19	0	3
389	UPSID	kas	KASHMIRI	kash1277	Kashmiri	3	ieur	Indic	India	Asia	5,420,000	34.1668	74.3305	55	27	0	28
390	UPSID	kat	GEORGIAN	nucl1302	Nuclear Georgian	2	kart	Kartvelian	Georgia	Asia	3,900,000	39.3705	45.8066	34	28	0	6
391	UPSID	kbd	KABARDIAN	kaba1278	Kabardian	2	ncau	Northwest Caucasian	Russian Federation	Europe	520,000	43.5082	43.3918	56	49	0	7
392	UPSID	kbh	CAMSA	cams1241	Camsa	2	saso	Camsá	Colombia	America	4,770	1.14537	-76.8931	28	22	0	6
393	UPSID	kbk	KOIARI	gras1249	Grass Koiari	1	trng	Koiarian	Papua New Guinea	Pacific	1,700	-9.51218	147.437	16	11	0	5
394	UPSID	kbr	KEFA	kafa1242	Kafa	1	afas	South Omotic	Ethiopia	Africa	570,000	7.34022	36.1718	27	22	0	5
